,RaceDesc,Initial_Load,id,OverallJobAccess,lowwagelaborforce,Access30Transit,Access30Transit_ts,MSA,spatialmismatch,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,count_enroll
1794,6,2,246212,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,4,1
1795,0,0,246122,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
1796,6,1,246318,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,3,1
1797,0,0,246372,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
1798,7,0,245816,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
1799,1,1,245818,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,2,1
1800,6,1,245820,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1801,1,1,245832,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,5,1
1802,0,1,245828,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1803,0,0,245824,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,2,1
1804,6,1,245822,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,3,1
1805,0,0,246018,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
1806,6,1,245994,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,5,1
1807,0,1,245980,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,2,1
1808,0,0,245974,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
1809,1,1,245966,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,4,1
1811,2,1,248908,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,2,1
1812,3,0,249202,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,2,1
1813,8,1,246588,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1814,4,0,246552,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
1815,1,0,244466,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,2,1
1816,1,0,244762,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,2,1
1817,0,1,244674,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1818,1,1,244676,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1819,6,2,244678,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,5,1
1820,0,0,244706,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
1821,0,0,244704,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
1822,0,1,244700,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1823,8,1,244698,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,5,1
1824,0,0,244696,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,5,1
1825,0,0,244694,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
1826,8,1,244692,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1827,1,1,244690,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,5,1
1828,1,0,244688,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,5,1
1829,0,0,244158,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,2,1
1830,4,0,244128,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
1831,0,0,244260,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
1832,0,0,245418,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,3,1
1833,0,0,245350,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
1834,0,0,245598,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,3,1
1835,0,0,245526,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
1836,1,1,244876,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1837,5,0,244852,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
1838,1,0,244850,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,4,1
1839,0,0,244886,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,5,1
1840,6,1,244888,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1841,0,1,244912,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
1842,0,0,244906,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
1843,0,0,244898,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,5,1
1844,0,1,244894,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,3,1
1845,0,0,244892,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
1846,6,2,245146,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,1,1
1881,1,1,249856,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,5,1
1885,0,0,249450,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
1886,6,1,249426,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,2,1
1887,8,0,249316,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,1,1
1888,7,0,249360,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,1,1
2055,3,2,244000,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,2,3,1
2352,1,1,239520,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,2,1
2353,0,0,239504,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2354,4,0,239778,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2355,2,1,239076,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,1,5,1
2356,1,0,239184,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,1,1
2357,0,0,240334,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,1,1
2358,1,0,240426,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,5,3,1
2359,3,1,240378,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
2360,5,1,240238,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
2361,0,1,240294,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
2362,0,0,240212,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,4,1
2363,1,1,240052,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,5,1
2364,0,0,240072,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
2365,0,1,237796,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,4,1
2366,2,0,237992,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,5,1,1
2367,0,0,237432,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,1,1
2368,0,0,237372,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
2369,1,1,237346,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,3,1
2370,1,0,237662,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,2,1
2371,1,0,238738,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,1,1
2372,1,0,238568,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2373,0,0,238850,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,3,1
2374,0,0,238398,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,2,1
2375,6,1,242944,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,1,1
2376,1,0,242932,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2377,0,0,243130,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2378,0,0,243126,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2379,0,0,242962,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,1,1
2380,0,0,242516,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
2381,1,0,242522,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2382,0,0,242726,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,1,1
2383,6,1,242630,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
2384,3,2,242720,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,2,5,1
2385,4,0,242688,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2386,1,0,242534,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,2,1
2387,3,0,242616,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,1,1
2388,0,2,242588,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,0,1
2389,1,1,243700,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,3,1
2390,6,2,243694,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,5,1
2391,1,1,243654,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,3,1
2392,4,0,243788,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
2393,0,0,243882,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2394,6,2,243180,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,4,1
2395,8,0,243208,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
2396,7,0,243212,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
2397,6,2,243254,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,5,0,4,1
2398,1,0,243498,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
2399,3,0,243390,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,2,4,1
2400,1,1,241270,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
2401,1,0,241428,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2402,1,1,241282,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1
2403,6,0,241336,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
2404,1,1,240730,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,1,1
2405,4,0,241004,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2406,1,0,241038,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,4,1
2407,0,1,242042,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,5,1
2408,0,0,242146,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
2409,5,0,242114,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2410,0,0,242158,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
2411,6,0,242172,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2412,0,1,241632,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
2413,1,1,241670,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,3,1
2414,0,0,241798,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,4,1
2465,0,0,236036,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2466,6,0,236060,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,3,1
2467,4,1,236252,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,4,1
2468,1,0,236236,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2469,4,0,236222,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,2,3,1
2470,1,0,236284,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
2471,1,0,235654,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,1,1
2472,3,0,235928,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,2,1,1
2473,0,0,235922,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2474,0,0,237030,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,1,1
2475,4,0,236888,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
2476,0,0,236884,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1
2477,0,0,237202,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,2,1
2478,0,1,236620,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,2,1
2479,1,1,236832,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
2480,4,0,236634,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,1,1
2486,0,0,235332,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,3,1
2487,1,0,235356,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,2,1
2489,0,0,235466,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,4,1
3162,1,1,26860,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,3,1
3191,5,0,23496,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,4,1
3204,1,0,25420,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,1,1
3350,1,1,17420,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,3,1
3360,4,0,15304,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,3,1
3403,4,1,11654,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,3,1
3431,1,0,72238,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
3450,3,1,76192,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,2,1
3453,0,0,67642,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,1,0,4,1
3459,0,0,68112,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,5,1
3479,1,0,69068,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,4,1
3537,1,1,81452,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,2,1
3546,1,1,81550,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,4,1
3604,0,0,54306,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,1,1
3633,0,1,42274,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,1,1
3660,0,1,62066,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,0,0,5,1
3671,0,0,62732,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,4,0,2,1
3681,4,0,60564,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,0,0,2,1
3683,1,0,61484,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,0,3,0,3,1
3687,0,1,61118,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,2,0,4,1
3725,1,1,59864,2.245899438858032,708,1.4871835708618164,0.7213789820671082,Seattle,0.0833221301436424,3,3,3,3,2,8,8,9,9,5,1,3,0,2,1
5147,1,1,25466,1.4991705417633057,271,0.1188084781169891,0.2008132934570312,Seattle,0.0490731038153171,2,0,2,2,0,6,1,5,7,1,1,0,0,3,3
5152,2,0,121366,1.4991705417633057,271,0.1188084781169891,0.2008132934570312,Seattle,0.0490731038153171,2,0,2,2,0,6,1,5,7,1,0,0,0,2,2
5156,0,2,184618,1.4991705417633057,271,0.1188084781169891,0.2008132934570312,Seattle,0.0490731038153171,2,0,2,2,0,6,1,5,7,1,0,5,0,4,2
5198,6,1,27920,0.4716198146343231,312,0.1473590433597564,0.1169733330607414,Seattle,0.0837150365114212,0,1,2,2,2,0,2,6,6,6,1,2,0,1,4
5199,0,1,138528,0.4716198146343231,312,0.1473590433597564,0.1169733330607414,Seattle,0.0837150365114212,0,1,2,2,2,0,2,6,6,6,1,2,0,1,3
5218,0,1,149010,0.4716198146343231,312,0.1473590433597564,0.1169733330607414,Seattle,0.0837150365114212,0,1,2,2,2,0,2,6,6,6,1,2,0,2,2
