week,Community Transit,Everett Transit,King County Metro,Kitsap Transit,Pierce Transit,Sound Transit,card_id
2022-01-30,,,1.0,,,,20440-3
2021-11-07,,,1.0,,,,106786-2
2021-11-14,,,1.0,,,,106786-2
2021-11-21,,,1.0,,,,106786-2
2021-12-05,,,5.0,,,,106786-2
2021-12-12,,,6.0,,,,106786-2
2021-12-19,,,4.0,,,,106786-2
2021-12-26,,,3.0,,,,106786-2
2022-01-09,,,1.0,,,,106786-2
2022-01-16,,,2.0,,,,106786-2
2022-01-23,,,4.0,,,,106786-2
2022-02-06,,,,,,2.0,106786-2
2022-02-20,,,1.0,,,,106786-2
2022-02-27,,,2.0,,,,106786-2
2021-11-07,,,10.0,,,,190892-1
2021-11-14,,,8.0,,,,190892-1
2021-11-21,,,10.0,,,,190892-1
2021-11-28,,,6.0,,,,190892-1
2021-12-05,,,8.0,,,,190892-1
2021-12-12,,,10.0,,,,190892-1
2021-12-19,,,9.0,,,,190892-1
2021-12-26,,,7.0,,,,190892-1
2022-01-09,,,4.0,,,,190892-1
2022-01-16,,,10.0,,,,190892-1
2022-01-23,,,8.0,,,,190892-1
2022-01-30,,,10.0,,,,190892-1
2022-02-06,,,11.0,,,,190892-1
2022-02-13,,,8.0,,,,190892-1
2022-02-20,,,8.0,,,,190892-1
2022-02-27,,,8.0,,,,190892-1
2021-12-05,,,1.0,,,,188504-1
2021-12-19,,,,,,1.0,188504-1
2022-01-09,,,1.0,,,,188504-1
2022-01-16,,,8.0,,,,188504-1
2022-01-30,,,2.0,,,,188504-1
2022-02-06,,,3.0,,,,188504-1
2022-02-13,,,1.0,,,,188504-1
2022-02-20,,,1.0,,,,188504-1
2022-02-27,,,3.0,,,,188504-1
2022-03-06,,,2.0,,,,188504-1
2021-11-14,,,,,,1.0,189620-1
2021-11-21,,,1.0,,,1.0,189620-1
2021-11-28,,,2.0,,,1.0,189620-1
2021-12-05,,,2.0,,,1.0,189620-1
2022-01-02,,,,,,1.0,189620-1
2022-02-13,,,1.0,,,,189620-1
2021-11-07,,,,,,2.0,190352-1
2021-11-14,,,,,,1.0,190352-1
2021-11-07,,,4.0,,3.0,2.0,193928-1
2021-11-21,,,4.0,,1.0,,193928-1
2022-01-02,,,2.0,,4.0,1.0,193928-1
2022-01-09,,,1.0,,,1.0,193928-1
2021-11-14,,,,,,5.0,195254-1
2021-11-21,,,,,,4.0,195254-1
2021-11-28,,,,,,2.0,195254-1
2021-12-05,,,,,,2.0,195254-1
2022-01-02,,,,,,4.0,195254-1
2022-01-09,,,,,,3.0,195254-1
2022-01-30,,,,,,1.0,195254-1
2021-11-14,,,,,3.0,,196986-1
2021-11-28,,,,,2.0,,196986-1
2021-12-26,,,,,2.0,,196986-1
2022-02-20,,,,,2.0,,196986-1
2021-11-07,13.0,,,,,,197236-1
2021-11-14,16.0,,,,,,197236-1
2021-11-21,15.0,,,,,,197236-1
2021-11-28,11.0,,,,,,197236-1
2021-12-05,4.0,,,,,,197236-1
2021-11-07,,1.0,,,,,197584-1
2021-11-07,,,1.0,,,,195888-1
2021-11-14,,,3.0,,,,195888-1
2021-11-28,,,5.0,,,,195888-1
2021-12-05,,,7.0,,,,195888-1
2021-11-14,,,1.0,,,,196828-1
2021-11-28,,,6.0,,,,196828-1
2021-12-05,,,2.0,,,,196828-1
2021-11-07,,,2.0,,,7.0,197894-1
2021-11-14,,,6.0,,,6.0,197894-1
2021-11-21,,,5.0,,,9.0,197894-1
2021-11-28,,,3.0,,,4.0,197894-1
2021-12-05,,,1.0,,,4.0,197894-1
2021-11-07,,,3.0,,,1.0,193138-1
2021-11-28,,,4.0,,,,193138-1
2021-11-07,,,,,,1.0,193924-1
2021-11-07,,,,,2.0,,196796-1
2021-11-21,1.0,,1.0,,,1.0,203344-1
2021-11-28,,,5.0,,,2.0,203344-1
2021-11-07,20.0,,,,,22.0,203032-1
2021-11-14,11.0,2.0,,,,23.0,203032-1
2021-11-21,13.0,2.0,,,,24.0,203032-1
2021-11-28,13.0,3.0,,,,18.0,203032-1
2021-12-05,3.0,1.0,,,,6.0,203032-1
2021-11-07,,,,,,1.0,78550-1
2021-11-28,1.0,4.0,,,,3.0,78550-1
2021-12-05,,1.0,,,,,78550-1
2021-11-07,2.0,,,,,,202784-1
2021-11-07,2.0,,,,,,202784-2
2021-11-14,3.0,4.0,,,,,202784-1
2021-11-14,3.0,4.0,,,,,202784-2
2021-11-07,,5.0,,,,,201862-1
2021-11-14,,11.0,,,,,201862-1
2021-11-21,,10.0,,,,,201862-1
2021-11-28,,4.0,,,,,201862-1
2021-11-21,1.0,,,,,,43054-1
2021-11-07,1.0,1.0,,,,,202450-1
2021-11-07,3.0,6.0,,,,,202454-1
2021-11-21,1.0,1.0,,,,,202454-1
2021-12-05,1.0,3.0,,,,,202454-1
2021-11-07,,,,,,2.0,201544-1
2021-11-07,11.0,,,,,5.0,204558-1
2021-11-14,10.0,,,,,5.0,204558-1
2021-11-21,13.0,,,,,5.0,204558-1
2021-11-28,9.0,,,,,3.0,204558-1
2021-12-05,2.0,,,,,1.0,204558-1
2021-11-28,,,1.0,,,,207388-1
2021-11-28,,,1.0,,,1.0,207846-1
2021-11-07,14.0,,,,,1.0,210788-1
2021-11-14,10.0,,,,,2.0,210788-1
2021-11-21,10.0,,1.0,,,,210788-1
2021-11-28,12.0,,1.0,,,1.0,210788-1
2021-12-05,4.0,,,,,,210788-1
2021-11-07,,,,,,3.0,210824-1
2021-11-21,1.0,,,,,5.0,210824-1
2021-11-28,1.0,,,,,1.0,210824-1
2021-12-05,,,,,,3.0,210824-1
2021-11-07,,,,,8.0,,202118-1
2021-11-14,,,,,9.0,,202118-1
2021-11-21,,,,,9.0,,202118-1
2021-11-28,,,,,3.0,,202118-1
2021-11-28,,,,,2.0,,203942-1
2021-11-14,2.0,,,,,,204924-1
2021-11-21,2.0,,,,,,204924-1
2021-11-21,2.0,,,,,4.0,204362-1
2021-11-28,1.0,,,,,3.0,204362-1
2021-12-05,1.0,,,,,3.0,204362-1
2021-11-07,,,,2.0,,,212746-1
2021-11-14,,,,7.0,,,212746-1
2021-11-21,,,,6.0,,,212746-1
2021-11-28,,,,8.0,,,212746-1
2021-12-05,,,,5.0,,,212746-1
2021-12-12,,,,4.0,,,212746-1
2021-12-19,,,,5.0,,,212746-1
2022-01-02,,,,3.0,,,212746-1
2022-01-09,,,,2.0,,,212746-1
2022-02-20,,,,4.0,,,212746-1
2022-02-27,,,,3.0,,,212746-1
2022-03-06,,,,2.0,,,212746-1
2021-11-07,5.0,,10.0,,,,213560-1
2021-11-14,6.0,,5.0,,,,213560-1
2021-11-21,3.0,,,,,,213560-1
2021-11-28,6.0,,4.0,,,,213560-1
2021-12-05,5.0,,,,,,213560-1
2021-12-12,6.0,,,,,,213560-1
2021-12-19,3.0,,,,,,213560-1
2021-12-26,1.0,,,,,,213560-1
2022-01-09,4.0,,3.0,,,,213560-1
2022-01-16,2.0,,12.0,,,,213560-1
2022-01-23,4.0,,11.0,,,,213560-1
2022-01-30,4.0,,8.0,,,,213560-1
2022-02-06,4.0,,13.0,,,,213560-1
2022-02-13,3.0,,8.0,,,,213560-1
2022-02-20,4.0,,18.0,,,,213560-1
2022-02-27,6.0,,26.0,,,2.0,213560-1
2022-03-06,2.0,,8.0,,,,213560-1
2021-11-07,,,7.0,,,,213664-1
2021-11-14,1.0,,,,,,213664-1
2021-11-21,4.0,,1.0,,,,213664-1
2021-11-28,,,1.0,,,,213664-1
2021-12-05,,,1.0,,,,213664-1
2021-12-12,,,3.0,,,,213664-1
2021-12-19,2.0,,4.0,,,,213664-1
2021-11-07,2.0,,,,,,214074-1
2021-11-14,1.0,,,,,,214074-1
2021-11-21,2.0,,,,,,214074-1
2021-11-28,1.0,,,,,,214074-1
2021-12-05,1.0,,,,,,214074-1
2021-12-12,3.0,,,,,,214074-1
2021-12-19,1.0,,,,,,214074-1
2022-01-16,3.0,2.0,,,,,214074-1
2022-01-23,7.0,2.0,,,,,214074-1
2022-01-30,2.0,2.0,,,,,214074-1
2021-11-07,1.0,,,,,,214124-1
2021-11-14,4.0,,,,,4.0,214124-1
2021-11-21,2.0,,,,,2.0,214124-1
2021-12-05,7.0,,,,,,214124-1
2021-12-12,1.0,,,,,1.0,214124-1
2021-12-19,1.0,,,,,1.0,214124-1
2021-12-26,2.0,,,,,1.0,214124-1
2022-01-30,2.0,,,,,2.0,214124-1
2022-02-27,2.0,,,,,2.0,214124-1
2021-12-26,,1.0,,,,,214132-1
2021-11-07,9.0,,,,,,214158-1
2021-11-14,7.0,,,,,,214158-1
2021-11-21,7.0,,,,,,214158-1
2021-11-28,11.0,,,,,,214158-1
2021-12-05,25.0,,2.0,,,2.0,214158-1
2021-12-12,14.0,,,,,,214158-1
2021-12-19,11.0,,,,,3.0,214158-1
2021-12-26,15.0,,,,,,214158-1
2022-01-02,15.0,,,,,,214158-1
2022-01-09,19.0,,2.0,,,5.0,214158-1
2022-01-16,12.0,,,,,,214158-1
2022-01-23,1.0,,1.0,,,,214158-1
2021-12-05,29.0,,2.0,,,2.0,214164-1
2021-12-12,17.0,,,,,,214164-1
2021-12-19,17.0,,,,,3.0,214164-1
2021-12-26,12.0,,,,,,214164-1
2022-01-02,2.0,,,,,,214164-1
2022-01-09,16.0,,2.0,,,5.0,214164-1
2022-01-16,15.0,,,,,,214164-1
2022-01-23,2.0,,,,,,214164-1
2022-02-06,2.0,,,,,,214164-1
2022-02-13,1.0,,,,,,214164-1
2022-01-16,,,2.0,,,,40912-1
2022-01-02,,,2.0,,,,211334-1
2022-01-09,,,,,,1.0,211334-1
2021-11-07,,,2.0,,,,211950-1
2021-11-14,,,10.0,,,,211950-1
2021-11-21,,,12.0,,,6.0,211950-1
2021-11-28,,,13.0,,,2.0,211950-1
2021-12-05,,,7.0,,,,211950-1
2021-12-12,,,13.0,,,,211950-1
2021-12-19,,,20.0,,,3.0,211950-1
2021-12-26,,,7.0,,,1.0,211950-1
2022-01-02,,,3.0,,,,211950-1
2021-11-07,2.0,,,,,,208684-1
2021-11-14,,2.0,,,,,208684-1
2021-11-21,,1.0,,,,,208684-1
2021-11-28,,1.0,,,,,208684-1
2021-12-05,,4.0,,,,,208684-1
2021-12-12,2.0,6.0,,,,,208684-1
2021-12-26,,3.0,,,,,208684-1
2022-01-02,1.0,4.0,,,,,208684-1
2022-01-09,2.0,,,,,,208684-1
2022-01-16,,3.0,,,,,208684-1
2022-01-23,,1.0,,,,,208684-1
2022-01-30,,1.0,,,,,208684-1
2022-02-06,2.0,,,,,,208684-1
2022-02-13,1.0,,,,,,208684-1
2022-02-20,1.0,,,,,,208684-1
2021-11-14,1.0,1.0,2.0,,,,209244-1
2021-11-21,3.0,,2.0,,,1.0,209244-1
2021-11-28,,,2.0,,,,209244-1
2021-12-12,1.0,,8.0,,,,209244-1
2021-12-26,,,1.0,,,,209244-1
2022-01-16,,,5.0,,,,209244-1
2022-01-23,,,1.0,,,,209244-1
2022-02-06,1.0,,8.0,,,,209244-1
2022-01-09,1.0,,,,,,208942-1
2022-01-16,6.0,,,,,,208942-1
2021-11-07,,1.0,,,,,209472-1
2021-11-21,,6.0,,,,2.0,209472-1
2021-11-28,1.0,1.0,,,,,209472-1
2021-12-12,,2.0,,,,,209472-1
2021-12-19,,4.0,,,,,209472-1
2022-01-30,,1.0,,,,,209472-1
2022-02-06,,3.0,,,,,209472-1
2022-02-13,,3.0,,,,,209472-1
2022-02-20,,2.0,,,,,209472-1
2022-02-27,2.0,3.0,,,,,209472-1
2022-03-06,,3.0,,,,,209472-1
2022-01-02,2.0,,,,,1.0,209874-1
2022-02-06,1.0,,,,,,209878-1
2021-11-07,1.0,4.0,,,,,210266-1
2021-11-21,1.0,3.0,,,,,210266-1
2021-11-28,1.0,4.0,,,,,210266-1
2021-12-05,1.0,3.0,,,,,210266-1
2021-12-19,1.0,4.0,,,,,210266-1
2021-12-26,,6.0,,,,,210266-1
2022-01-09,3.0,4.0,,,,,210266-1
2022-02-13,,2.0,,,,,210266-1
2022-03-06,,3.0,,,,,210266-1
2021-11-14,2.0,,,,,,210626-1
2021-12-05,2.0,,2.0,,,,211230-1
2021-12-05,,,1.0,,,,211232-1
2021-12-12,1.0,,2.0,,,,211232-1
2021-12-05,2.0,,4.0,,,,211236-1
2021-12-26,1.0,,,,,,211236-1
2021-11-07,,1.0,5.0,,,7.0,211756-1
2021-11-14,3.0,,4.0,,,1.0,211756-1
2021-11-21,,,2.0,,,1.0,211756-1
2021-11-07,,,9.0,,,2.0,212086-1
2021-11-14,,,2.0,,,,212086-1
2021-11-21,,,5.0,,,,212086-1
2021-11-28,,,6.0,,,,212086-1
2021-12-05,,,6.0,,,,212086-1
2021-12-12,,,2.0,,,,212086-1
2021-12-19,,,4.0,,,,212086-1
2022-01-09,,,2.0,,,,212086-1
2022-01-16,,,2.0,,,,212086-1
2022-01-30,,,5.0,,,,212086-1
2022-02-06,,,4.0,,,,212086-1
2022-02-13,,,4.0,,,,212086-1
2021-12-12,,,1.0,,,,209192-1
2021-12-19,,,2.0,,,,209192-1
2021-12-26,,,1.0,,,,209192-1
2022-01-30,,,4.0,,,,209192-1
2022-02-20,,,1.0,,,,209192-1
2021-11-07,,,11.0,,,3.0,88466-1
2021-11-14,,,6.0,,,10.0,88466-1
2021-11-21,,,7.0,,,4.0,88466-1
2021-11-28,,,4.0,,,4.0,88466-1
2021-12-05,,,7.0,,,4.0,88466-1
2021-12-12,,,8.0,,,3.0,88466-1
2021-12-19,,,8.0,,,2.0,88466-1
2021-12-26,,,4.0,,,3.0,88466-1
2022-01-02,,,,,,1.0,88466-1
2022-01-09,,,7.0,,,8.0,88466-1
2022-01-16,,,10.0,,,10.0,88466-1
2022-01-23,,,9.0,,,11.0,88466-1
2022-01-30,,,14.0,,,9.0,88466-1
2022-02-06,,,15.0,,,7.0,88466-1
2022-02-13,,,14.0,,,5.0,88466-1
2022-02-20,,,14.0,,,4.0,88466-1
2022-02-27,,,14.0,,,3.0,88466-1
2022-03-06,,,13.0,,,6.0,88466-1
2021-11-07,,,1.0,,,,210180-1
2021-11-21,,,2.0,,,2.0,210180-1
2021-12-05,,,8.0,,,3.0,210180-1
2021-12-12,,,2.0,,,,210180-1
2021-11-14,,,2.0,,,1.0,211140-1
2021-11-21,,,1.0,,,1.0,211140-1
2021-11-28,,,8.0,,,3.0,211140-1
2021-12-05,,,10.0,,,1.0,211140-1
2021-12-19,,,6.0,,,,211140-1
2021-12-26,,,2.0,,,,211140-1
2022-01-09,,,5.0,,,,211140-1
2022-01-16,,,5.0,,,1.0,211140-1
2022-02-20,,,5.0,,,1.0,211140-1
2022-03-06,,,6.0,,,,211140-1
2022-02-20,,,,,,1.0,211376-1
2021-12-12,,,4.0,,,,211206-1
2022-01-16,,,8.0,,,,211206-1
2022-01-23,,,8.0,,,,211206-1
2022-01-30,,,1.0,,,1.0,211206-1
2021-11-14,,,1.0,,,,212762-1
2022-01-02,,,1.0,,,,212762-1
2021-11-14,,,5.0,,,,213176-1
2021-11-21,,,1.0,,,,213176-1
2021-12-05,,,6.0,,,,213176-1
2021-12-19,,,2.0,,,,213176-1
2022-01-09,,,1.0,,,,213176-1
2022-01-23,,,7.0,,,,213176-1
2022-01-30,,,5.0,,,,213176-1
2022-02-06,,,2.0,,,,213176-1
2022-02-13,,,7.0,,,,213176-1
2022-03-06,,,6.0,,,,213176-1
2022-01-09,,,,,,3.0,60916-1
2022-01-16,,,1.0,,,3.0,60916-1
2022-01-23,,,,,,2.0,60916-1
2022-02-06,,,,,,3.0,60916-1
2022-03-06,,,,,5.0,,60916-1
2021-11-07,,,3.0,,,2.0,213808-1
2021-11-14,,,6.0,,,,213808-1
2021-11-21,2.0,,4.0,,,1.0,213808-1
2021-11-28,3.0,,8.0,,,1.0,213808-1
2021-12-05,,,7.0,,,,213808-1
2021-12-12,2.0,,9.0,,,,213808-1
2021-12-19,2.0,,14.0,,,,213808-1
2021-12-12,,,2.0,,,,212952-1
2022-01-09,,,2.0,,,,212952-1
2022-01-16,,,1.0,,,,212952-1
2022-02-13,,,1.0,,,,212952-1
2021-12-26,,,,,2.0,,115334-2
2022-01-02,,,,,4.0,,115334-2
2022-01-09,,,,,4.0,,115334-2
2022-01-16,,,,,3.0,2.0,115334-2
2022-01-23,,,1.0,,,,115334-2
2022-01-30,,,1.0,,4.0,3.0,115334-2
2022-02-06,,,,,4.0,,115334-2
2022-02-13,,,,,4.0,2.0,115334-2
2022-02-20,,,4.0,,6.0,1.0,115334-2
2021-11-21,,,3.0,,,2.0,56164-2
2021-12-05,,,3.0,,,,56164-2
2021-12-19,,,,,,1.0,56164-2
2022-02-13,,,4.0,,,2.0,56164-2
2022-02-20,,,4.0,,,2.0,56164-2
2022-03-06,,,1.0,,,,56164-2
2021-11-07,2.0,,43.0,,,8.0,114198-2
2021-11-14,,,32.0,,,10.0,114198-2
2021-11-21,,,32.0,,,9.0,114198-2
2021-11-28,,,30.0,,,10.0,114198-2
2021-12-05,,,30.0,,,7.0,114198-2
2021-12-12,,,67.0,,,12.0,114198-2
2021-12-19,,,46.0,,,12.0,114198-2
2021-12-26,,,7.0,,,2.0,114198-2
2022-01-02,1.0,,1.0,,,2.0,114198-2
2022-01-09,,,,,,1.0,114198-2
2022-01-16,1.0,,2.0,,,4.0,114198-2
2022-01-23,1.0,,2.0,,,16.0,114198-2
2022-01-30,,,,,,2.0,114198-2
2021-11-21,,,5.0,,,,211952-1
2021-12-12,,,2.0,,,,211952-1
2021-12-19,,,8.0,,,,211952-1
2021-12-26,,,6.0,,,,211952-1
2022-01-02,,,2.0,,,,211952-1
2022-01-09,,,3.0,,,,211952-1
2022-01-16,,,2.0,,,,211952-1
2021-11-14,,,2.0,,,,48490-2
2022-01-02,,,2.0,,,,48490-2
2022-01-30,,,4.0,,,,48490-2
2022-02-06,,,2.0,,,,48490-2
2022-02-27,,,1.0,,,,48490-2
2021-11-07,,,3.0,,,9.0,212366-1
2021-11-14,,,1.0,,,6.0,212366-1
2021-11-21,,,5.0,,,1.0,212366-1
2021-11-28,,,3.0,,,3.0,212366-1
2021-12-05,,,3.0,,,8.0,212366-1
2021-12-12,,,4.0,,,2.0,212366-1
2021-12-19,,,8.0,,,6.0,212366-1
2021-12-26,,,7.0,,,3.0,212366-1
2022-01-02,,,,,,9.0,212366-1
2022-01-09,,,8.0,,,6.0,212366-1
2022-01-16,,,4.0,,,3.0,212366-1
2022-01-23,,,6.0,,,4.0,212366-1
2022-01-30,,,6.0,,,3.0,212366-1
2022-02-06,,,6.0,,,3.0,212366-1
2022-02-13,,,7.0,,,2.0,212366-1
2022-02-20,,,3.0,,,3.0,212366-1
2022-02-27,,,,,,2.0,212366-1
2022-03-06,,,5.0,,,6.0,212366-1
2021-11-07,,,1.0,,,,112340-2
2021-11-14,,,11.0,,,,112340-2
2021-11-21,,,3.0,,,,112340-2
2021-11-28,,,2.0,,,,112340-2
2021-12-05,,,2.0,,,,112340-2
2021-12-12,,,6.0,,,,112340-2
2021-12-19,,,4.0,,,,112340-2
2022-01-16,,,4.0,,,,112340-2
2022-01-23,,,1.0,,,,112340-2
2022-01-30,,,4.0,,,,112340-2
2022-02-06,,,6.0,,,,112340-2
2022-02-27,,,6.0,,,,112340-2
2022-03-06,,,4.0,,,,112340-2
2021-11-07,,,7.0,,,,213610-1
2021-11-14,,,8.0,,,,213610-1
2021-11-21,,,2.0,,,,213610-1
2021-11-28,,,3.0,,,,213610-1
2021-12-05,,,6.0,,,,213610-1
2021-12-12,,,3.0,,,,213610-1
2021-12-19,,,2.0,,,,213610-1
2021-12-26,,,3.0,,,,213610-1
2022-01-02,,,2.0,,,,213610-1
2022-01-09,,,1.0,,,,213610-1
2022-01-16,,,3.0,,,,213610-1
2022-01-30,,,5.0,,,3.0,213610-1
2022-02-13,,,3.0,,,,213610-1
2022-02-27,,,7.0,,,,213610-1
2022-03-06,,,1.0,,,,213610-1
2021-11-07,,,,,2.0,,223328-1
2021-11-14,,,,,1.0,,223328-1
2021-11-21,,,,,6.0,,223328-1
2021-12-05,,,,,10.0,,223328-1
2021-12-12,,,,,3.0,,223328-1
2022-01-02,,,,,2.0,,223328-1
2022-01-09,,,,,5.0,,223328-1
2022-01-16,,,,,2.0,,223328-1
2022-01-23,,,,,9.0,,223328-1
2022-01-30,,,,,3.0,,223328-1
2022-02-06,,,,,8.0,,223328-1
2022-02-13,,,,,8.0,,223328-1
2022-02-20,,,,,9.0,,223328-1
2021-11-21,,,,,,1.0,215568-1
2021-11-28,,,,,,1.0,215568-1
2022-01-16,,,,,1.0,,210616-1
2022-02-13,,,,,,2.0,211488-1
2021-11-14,,,,,,1.0,5232-1
2021-12-12,,,1.0,,,2.0,5232-1
2022-01-02,,,2.0,,,1.0,5232-1
2022-01-09,,,1.0,,,4.0,5232-1
2022-02-20,,,,,,10.0,5232-1
2021-12-05,,,4.0,,,,211066-1
2021-12-12,,,2.0,,,,211066-1
2022-01-16,,,,,,1.0,15000-1
2022-01-23,1.0,,2.0,,,1.0,15000-1
2022-01-30,3.0,,,,,,15000-1
2022-01-16,,,10.0,,,,213614-1
2022-01-23,,,5.0,,,,213614-1
2021-11-07,,,,,,3.0,215012-1
2021-11-14,,,,,,5.0,215012-1
2021-11-21,,,,,,4.0,215012-1
2021-11-28,,,,,,2.0,215012-1
2021-12-05,,,,,,4.0,215012-1
2021-12-12,,,,,,3.0,215012-1
2022-01-02,,,,,,2.0,215012-1
2022-01-09,,,,,,1.0,215012-1
2022-01-16,,,1.0,,,4.0,215012-1
2022-01-30,,,,,,4.0,215012-1
2022-02-20,,,,,,2.0,215012-1
2022-02-27,,,2.0,,,2.0,215012-1
2021-11-07,1.0,,,,,,209340-1
2021-11-21,1.0,,,,,,209340-1
2021-11-28,3.0,1.0,,,,,209340-1
2021-12-26,,,,,,1.0,209340-1
2022-01-09,1.0,,,,,,209340-1
2022-02-20,3.0,,,,,1.0,209340-1
2022-02-27,5.0,,,,,,209340-1
2022-03-06,4.0,,,,,,209340-1
2022-01-09,5.0,,5.0,,,,209804-1
2022-01-16,2.0,,4.0,,,,209804-1
2022-01-23,8.0,,7.0,,,,209804-1
2022-01-30,6.0,,8.0,,,,209804-1
2022-02-06,2.0,,1.0,,,,209804-1
2021-11-28,,,4.0,,,,209392-1
2021-11-07,,,,,,2.0,210340-1
2022-03-06,,,,,,1.0,210340-1
2021-11-07,,,,,1.0,,213706-1
2021-11-28,,,2.0,,,3.0,213706-1
2021-12-19,,,1.0,,,1.0,213706-1
2021-12-26,,,,,3.0,,213706-1
2022-01-09,,,,,1.0,,213706-1
2022-02-20,,,,,,2.0,213706-1
2022-02-27,,,,,1.0,,213706-1
2022-03-06,,,,,2.0,4.0,213706-1
2021-11-14,,,,,,1.0,27154-1
2021-11-21,,,2.0,,,,27154-1
2021-12-26,,,2.0,,,,27154-1
2021-11-07,,,,,,2.0,209138-1
2021-11-21,,,,,,2.0,209138-1
2021-11-28,,,,,,4.0,209138-1
2021-12-05,,,,,,2.0,209138-1
2021-12-12,,,1.0,,,4.0,209138-1
2022-01-23,,,2.0,,,2.0,209138-1
2022-01-30,,,4.0,,,6.0,209138-1
2022-02-06,,,,,,6.0,209138-1
2022-02-13,,,1.0,,,4.0,209138-1
2022-02-20,,,,,,1.0,209138-1
2022-02-27,,,,,,3.0,209138-1
2022-03-06,,,,,,2.0,209138-1
2022-01-09,,,,,10.0,,211008-1
2022-01-16,,,,,8.0,,211008-1
2022-01-23,,,,,8.0,,211008-1
2022-01-30,,,,,6.0,,211008-1
2022-02-06,,,,,9.0,,211008-1
2022-02-13,,,,,10.0,,211008-1
2022-02-20,,,,,9.0,,211008-1
2022-02-27,,,,,9.0,,211008-1
2022-03-06,,,,,8.0,,211008-1
2021-12-12,,,,,1.0,,208854-1
2021-11-07,,,6.0,,,,209628-1
2021-11-14,,,,,3.0,,211736-1
2021-12-05,,,,,3.0,,211736-1
2021-12-26,,,,,3.0,,211736-1
2022-01-16,,,2.0,,1.0,2.0,209288-1
2022-01-23,,,3.0,,,1.0,209288-1
2021-11-07,,,23.0,,,,210662-1
2021-11-14,,,17.0,,,,210662-1
2021-11-21,,,19.0,,,,210662-1
2021-11-28,,,20.0,,,1.0,210662-1
2021-12-05,,,20.0,,,,210662-1
2021-12-12,,,18.0,,,,210662-1
2021-12-19,,,16.0,,,,210662-1
2021-12-26,,,5.0,,,,210662-1
2022-02-27,,,1.0,,,,210662-1
2022-03-06,,,2.0,,,,210662-1
2021-11-07,,,12.0,,,,212056-1
2021-11-14,,,8.0,,,,212056-1
2021-11-21,,,9.0,,,2.0,212056-1
2021-11-28,,,6.0,,,,212056-1
2021-12-05,,,10.0,,,,212056-1
2021-12-12,,,12.0,,,,212056-1
2021-12-19,,,6.0,,,,212056-1
2021-12-26,,,10.0,,,,212056-1
2022-01-02,,,3.0,,,,212056-1
2022-01-09,,,9.0,,,,212056-1
2022-01-16,,,8.0,,,,212056-1
2022-01-23,,,11.0,,,,212056-1
2022-01-30,,,9.0,,,,212056-1
2022-02-06,,,8.0,,,,212056-1
2022-02-13,,,6.0,,,,212056-1
2022-02-20,,,11.0,,,,212056-1
2022-02-27,,,11.0,,,,212056-1
2022-03-06,,,11.0,,,,212056-1
2021-11-07,,,,,,2.0,219678-1
2021-11-14,,,,,,5.0,219678-1
2021-11-21,,,,,,1.0,219678-1
2021-11-28,,,,,,2.0,219678-1
2021-12-05,,,2.0,,,,219678-1
2021-12-12,,,,,,1.0,219678-1
2021-12-19,,,4.0,,,2.0,219678-1
2021-12-26,,,4.0,,,2.0,219678-1
2022-01-09,,,7.0,,,2.0,219678-1
2022-01-16,,,1.0,,,2.0,219678-1
2022-01-23,,,2.0,,,,219678-1
2022-02-06,,,,,,6.0,219678-1
2022-02-13,,,1.0,,,2.0,219678-1
2022-02-20,,,4.0,,,7.0,219678-1
2022-02-27,,,2.0,,,3.0,219678-1
2022-03-06,,,1.0,,,7.0,219678-1
2022-02-27,,,6.0,,,,214252-1
2022-03-06,,,18.0,,,,214252-1
2022-02-27,,,,,1.0,,212490-1
2022-01-09,,,,,1.0,,213378-1
2022-01-23,,,,,3.0,,213378-1
2022-01-30,,,3.0,,,1.0,212838-1
2021-12-12,,,1.0,,,,211630-1
2022-01-02,,,,,,1.0,211630-1
2022-01-30,,,,,,2.0,211630-1
2022-02-06,,,,,,6.0,211630-1
2022-02-13,,,,,,5.0,211630-1
2022-02-20,,,,,,5.0,211630-1
2022-02-27,,,6.0,,,2.0,211630-1
2022-03-06,,,10.0,,,,211630-1
2021-11-07,4.0,,,,,,214100-1
2021-11-21,2.0,,,,,,214100-1
2021-11-28,6.0,,,,,,214100-1
2021-12-05,4.0,,,,,,214100-1
2021-12-12,5.0,,,,,,214100-1
2021-12-19,3.0,,,,,,214100-1
2022-01-02,1.0,,,,,,214100-1
2022-01-09,2.0,,,,,,214100-1
2022-02-06,3.0,,,,,,214100-1
2022-02-13,3.0,,,,,,214100-1
2022-02-20,2.0,,,,,,214100-1
2022-02-27,4.0,,,,,,214100-1
2022-03-06,13.0,,,,,,214100-1
2021-11-07,2.0,,,,,,213620-1
2021-11-14,6.0,,,,,,213620-1
2021-12-05,2.0,,,,,,213620-1
2021-12-12,4.0,,,,,,213620-1
2021-12-19,2.0,,,,,,213620-1
2021-12-26,2.0,,,,,,213620-1
2022-01-02,3.0,,,,,,213620-1
2022-01-09,10.0,,,,,,213620-1
2022-01-16,13.0,,,,,,213620-1
2022-01-23,4.0,,,,,,213620-1
2022-01-30,5.0,,,,,,213620-1
2022-02-06,10.0,,,,,,213620-1
2022-02-13,9.0,,,,,,213620-1
2022-02-20,13.0,,,,,,213620-1
2022-02-27,3.0,,,,,,213620-1
