id,study_card,stage
10012,NaN,1
10016,NaN,3
10022,NaN,2
10028,15.0,2
10030,NaN,1
10036,15.0,4
10038,NaN,2
10044,NaN,2
10064,10.0,1
10066,NaN,1
10068,10.0,1
10086,NaN,1
10100,NaN,1
10106,NaN,3
10108,NaN,2
10110,NaN,1
10116,NaN,1
10118,NaN,1
10120,10.0,1
10136,NaN,1
10146,10.0,1
10150,NaN,1
10164,NaN,3
10168,NaN,5
10180,NaN,1
10182,10.0,1
10186,NaN,1
10188,NaN,1
10190,NaN,2
10198,NaN,1
10208,NaN,1
10210,NaN,1
10212,NaN,1
10214,10.0,1
10216,NaN,1
10222,10.0,1
10226,NaN,4
10236,10.0,1
10238,NaN,1
10240,NaN,3
10244,NaN,1
10246,NaN,1
10252,NaN,2
10256,NaN,2
10260,NaN,2
10274,NaN,3
10280,NaN,3
10282,NaN,1
10284,NaN,2
10288,NaN,1
10290,NaN,1
10292,NaN,2
10304,NaN,1
10308,NaN,2
10318,NaN,2
10322,NaN,1
10324,NaN,3
10330,NaN,2
10340,NaN,1
10342,NaN,1
10346,10.0,1
10360,10.0,1
10364,15.0,1
10376,NaN,1
10384,NaN,2
10388,NaN,1
10390,NaN,1
10392,NaN,2
10396,NaN,2
10398,NaN,1
10402,NaN,1
10408,NaN,2
10414,NaN,2
10424,NaN,1
10434,NaN,1
10438,NaN,1
10462,NaN,3
10464,NaN,1
10470,NaN,2
10486,NaN,4
10488,NaN,1
10490,NaN,2
10494,10.0,1
10498,NaN,1
10504,NaN,2
10524,Subsidized Annual Pass,1
10526,NaN,1
10544,NaN,3
10550,NaN,2
10556,NaN,1
10558,NaN,1
10560,NaN,2
10572,10.0,1
10574,NaN,2
10576,NaN,1
10580,10.0,1
10584,NaN,2
10590,NaN,1
10596,50.0,1
10598,NaN,3
10606,NaN,2
10608,NaN,2
10620,NaN,2
10622,NaN,2
10630,NaN,2
10632,NaN,1
10634,NaN,1
10646,NaN,1
10650,NaN,3
10674,NaN,2
10684,NaN,3
10686,NaN,2
10688,NaN,3
10694,NaN,2
10698,NaN,2
10706,NaN,2
10718,10.0,1
10724,NaN,2
10730,NaN,1
10732,NaN,3
10736,NaN,2
10742,NaN,1
10748,Subsidized Annual Pass,1
10756,10.0,1
10758,NaN,2
10766,NaN,2
10768,NaN,4
10774,NaN,1
10776,NaN,2
10778,15.0,1
10784,NaN,2
10786,10.0,1
10788,NaN,2
10790,NaN,1
10792,15.0,1
10794,Subsidized Annual Pass,2
10798,10.0,1
10800,NaN,1
10806,NaN,2
10810,NaN,1
10816,NaN,2
10822,NaN,1
10828,NaN,1
10834,15.0,2
10838,NaN,1
10854,NaN,1
10856,NaN,1
10862,NaN,2
10878,10.0,2
10884,NaN,2
10888,NaN,1
10890,NaN,2
10892,NaN,2
10896,10.0,1
10898,NaN,1
10902,NaN,1
10904,NaN,1
10906,NaN,1
10908,10.0,1
10912,NaN,2
10924,NaN,1
10926,NaN,1
10928,NaN,3
10930,10.0,1
10946,20.0,1
10954,NaN,1
10958,NaN,1
10964,NaN,1
10966,NaN,1
10968,NaN,3
11000,NaN,3
11006,NaN,2
11008,Subsidized Annual Pass,1
11010,10.0,1
11016,NaN,1
11020,NaN,1
11022,NaN,3
11024,NaN,2
11034,NaN,2
11042,10.0,1
11044,NaN,1
11056,NaN,1
11068,10.0,1
11070,NaN,1
11078,NaN,2
11094,NaN,1
11104,NaN,1
11106,NaN,2
11110,NaN,2
11112,NaN,4
11120,NaN,1
11124,NaN,1
11126,NaN,1
11130,NaN,2
11134,NaN,3
11138,10.0,1
11144,NaN,1
11150,NaN,3
11156,15.0,1
11158,NaN,2
11162,NaN,3
11166,NaN,4
11168,NaN,1
11172,NaN,1
11180,NaN,2
11182,NaN,3
11184,NaN,2
11190,NaN,1
11198,10.0,1
11208,NaN,1
11210,NaN,2
11216,NaN,1
11218,NaN,2
11222,NaN,1
11224,NaN,1
11230,NaN,1
11234,NaN,1
11238,NaN,3
11242,NaN,3
11246,15.0,2
11250,NaN,3
11256,NaN,1
11264,NaN,3
11274,NaN,1
11278,NaN,1
11282,10.0,1
11284,NaN,2
11290,15.0,1
11294,NaN,1
11296,NaN,2
11300,NaN,1
11308,NaN,1
11312,NaN,1
11316,NaN,2
11318,NaN,3
11320,NaN,1
11324,20.0,1
11328,NaN,4
11330,Subsidized Annual Pass,1
11342,Subsidized Annual Pass,2
11352,NaN,1
11358,NaN,1
11360,NaN,2
11362,NaN,2
11368,NaN,1
11372,NaN,2
11376,10.0,1
11382,NaN,2
11384,NaN,1
11398,NaN,1
11400,10.0,1
11404,NaN,2
11406,NaN,1
11410,NaN,3
11414,NaN,1
11416,NaN,1
11420,NaN,1
11426,10.0,1
11434,NaN,2
11436,NaN,1
11440,NaN,3
11454,NaN,1
11464,10.0,2
11476,NaN,1
11482,NaN,2
11488,NaN,1
11490,NaN,1
11492,NaN,1
11496,NaN,2
11500,NaN,3
11502,10.0,1
11514,NaN,2
11518,NaN,3
11536,NaN,1
11540,NaN,1
11542,NaN,1
11546,NaN,1
11548,NaN,3
11554,NaN,2
11570,NaN,3
11578,NaN,1
11590,NaN,1
11596,NaN,2
11608,NaN,1
11610,NaN,2
11618,NaN,1
11620,NaN,1
11624,NaN,2
11628,NaN,1
11630,NaN,1
11634,NaN,2
11648,NaN,1
11650,NaN,2
11652,15.0,1
11654,Subsidized Annual Pass,1
11658,NaN,2
11666,NaN,1
11672,10.0,2
11676,NaN,1
11680,NaN,1
11682,NaN,1
11690,NaN,2
11694,NaN,1
11710,NaN,1
11716,NaN,1
11718,NaN,2
11720,NaN,1
11722,15.0,1
11724,NaN,1
11730,NaN,1
11736,NaN,5
11738,NaN,1
11750,NaN,1
11762,NaN,1
11772,NaN,2
11774,NaN,3
11776,NaN,1
11780,10.0,2
11782,NaN,1
11794,NaN,1
11798,NaN,2
11802,NaN,1
11810,15.0,1
11812,NaN,1
11814,10.0,2
11816,10.0,1
11818,NaN,2
11820,NaN,2
11828,NaN,1
11832,NaN,1
11834,NaN,1
11836,NaN,3
11842,NaN,2
11854,NaN,1
11862,NaN,1
11864,NaN,2
11870,NaN,1
11872,NaN,1
11876,NaN,1
11878,NaN,2
11882,NaN,2
11902,NaN,1
11904,NaN,2
11906,NaN,1
11914,10.0,2
11916,NaN,1
11924,NaN,1
11926,NaN,1
11930,NaN,2
11934,NaN,2
11938,NaN,2
11948,NaN,1
11950,Phase1 Treatment,1
11952,NaN,1
11954,NaN,2
11956,NaN,2
11958,NaN,3
11962,NaN,1
11976,NaN,3
11980,NaN,3
11982,10.0,1
11988,NaN,4
11990,10.0,1
11992,NaN,1
12010,10.0,1
12018,10.0,1
12024,NaN,3
12026,10.0,1
12028,10.0,1
12034,10.0,1
12036,10.0,1
12040,NaN,1
12042,NaN,2
12048,NaN,1
12050,NaN,2
12058,NaN,1
12062,NaN,1
12070,10.0,2
12072,NaN,1
12078,NaN,1
12086,NaN,2
12092,NaN,3
12096,NaN,1
12104,NaN,2
12112,NaN,3
12122,NaN,1
12124,NaN,1
12136,10.0,1
12140,NaN,1
12152,15.0,1
12158,NaN,1
12160,NaN,1
12162,NaN,1
12164,NaN,1
12172,NaN,1
12174,10.0,1
12176,NaN,2
12178,NaN,2
12180,NaN,1
12184,NaN,1
12188,NaN,2
12190,NaN,3
12194,10.0,2
12196,NaN,2
12202,NaN,4
12204,NaN,2
12208,NaN,1
12210,NaN,1
12214,10.0,1
12218,10.0,1
12220,NaN,3
12222,NaN,2
12224,NaN,1
12240,NaN,2
12250,15.0,2
12264,NaN,2
12268,NaN,1
12276,NaN,1
12282,NaN,2
12292,15.0,2
12300,NaN,1
12304,NaN,5
12306,NaN,1
12308,NaN,4
12310,NaN,1
12312,NaN,1
12322,10.0,1
12336,NaN,3
12344,Subsidized Annual Pass,1
12352,NaN,3
12354,NaN,2
12356,NaN,2
12362,NaN,1
12368,NaN,2
12370,10.0,1
12380,NaN,2
12384,NaN,1
12390,15.0,2
12394,NaN,1
12396,NaN,1
12402,NaN,1
12406,10.0,1
12408,Phase1 Treatment,2
12414,10.0,1
12416,NaN,1
12426,NaN,1
12428,NaN,3
12432,NaN,1
12434,NaN,3
12438,10.0,1
12440,10.0,1
12446,NaN,2
12448,NaN,1
12454,NaN,2
12458,NaN,2
12460,NaN,3
12466,NaN,2
12468,NaN,2
12472,NaN,1
12474,15.0,1
12492,15.0,1
12496,NaN,2
12500,NaN,1
12514,NaN,2
12518,NaN,3
12536,NaN,2
12540,NaN,1
12544,NaN,3
12548,NaN,2
12562,NaN,2
12564,NaN,1
12572,NaN,3
12574,NaN,3
12578,NaN,1
12580,10.0,1
12582,NaN,1
12596,NaN,5
12598,10.0,1
12602,10.0,1
12612,10.0,1
12618,NaN,1
12626,NaN,3
12638,10.0,1
12640,NaN,1
12642,NaN,1
12646,NaN,2
12648,NaN,3
12650,NaN,1
12654,NaN,1
12656,10.0,5
12658,NaN,3
12662,NaN,2
12666,NaN,1
12668,NaN,1
12672,NaN,1
12674,NaN,1
12676,NaN,1
12686,NaN,1
12690,NaN,1
12692,NaN,2
12694,15.0,1
12696,NaN,1
12698,NaN,1
12700,10.0,1
12706,NaN,2
12712,NaN,1
12714,10.0,1
12716,NaN,1
12722,Subsidized Annual Pass,1
12724,NaN,2
12728,NaN,1
12732,NaN,1
12734,NaN,1
12738,Phase2 Treatment,1
12740,NaN,1
12742,NaN,1
12752,NaN,2
12760,NaN,2
12764,NaN,3
12770,NaN,1
12772,15.0,1
12778,NaN,1
12780,NaN,1
12782,NaN,3
12788,NaN,1
12790,NaN,1
12796,NaN,5
12800,NaN,1
12802,NaN,1
12804,NaN,2
12806,NaN,1
12810,NaN,1
12812,NaN,1
12816,NaN,1
12818,NaN,1
12820,NaN,2
12836,NaN,1
12856,NaN,1
12858,NaN,3
12862,NaN,1
12872,NaN,2
12876,NaN,1
12882,NaN,2
12888,NaN,3
12892,NaN,1
12896,NaN,2
12902,NaN,1
12904,Subsidized Annual Pass,1
12906,NaN,1
12908,NaN,3
12912,NaN,1
12914,NaN,1
12916,Subsidized Annual Pass,1
12924,10.0,1
12928,NaN,1
12938,NaN,1
12952,NaN,1
12954,NaN,1
12956,NaN,1
12972,10.0,1
12978,10.0,2
12980,NaN,2
12986,NaN,1
12988,NaN,1
13000,10.0,1
13002,10.0,2
13008,NaN,3
13010,NaN,2
13016,15.0,1
13018,NaN,3
13020,NaN,3
13024,NaN,1
13026,NaN,1
13028,10.0,2
13032,NaN,3
13034,NaN,1
13038,NaN,3
13050,NaN,3
13056,NaN,1
13060,NaN,1
13064,NaN,2
13066,NaN,2
13078,NaN,1
13090,NaN,3
13092,NaN,1
13094,10.0,3
13096,NaN,2
13100,10.0,1
13102,NaN,3
13116,NaN,1
13118,NaN,1
13122,NaN,1
13124,NaN,2
13140,NaN,1
13142,NaN,2
13152,15.0,1
13154,NaN,2
13162,NaN,1
13164,NaN,2
13166,NaN,1
13172,NaN,2
13174,NaN,1
13178,NaN,2
13180,NaN,2
13184,NaN,3
13194,NaN,1
13198,50.0,1
13202,NaN,2
13218,NaN,2
13220,NaN,1
13222,NaN,3
13228,NaN,1
13230,NaN,1
13234,NaN,1
13238,NaN,3
13246,NaN,1
13250,NaN,1
13254,NaN,1
13260,NaN,4
13272,NaN,1
13274,NaN,2
13284,NaN,3
13296,NaN,1
13304,NaN,1
13308,NaN,1
13320,NaN,3
13324,NaN,1
13332,10.0,1
13346,NaN,1
13354,NaN,1
13366,NaN,3
13384,10.0,1
13386,NaN,1
13394,NaN,1
13410,Subsidized Annual Pass,1
13414,NaN,1
13418,NaN,3
13426,10.0,1
13444,NaN,1
13446,NaN,2
13448,10.0,1
13450,10.0,1
13452,NaN,1
13458,NaN,1
13460,NaN,3
13462,10.0,1
13466,NaN,1
13476,NaN,3
13480,NaN,1
13490,NaN,1
13492,NaN,1
13496,NaN,1
13500,NaN,1
13502,NaN,2
13506,NaN,1
13508,NaN,1
13514,NaN,1
13524,NaN,2
13532,NaN,1
13536,NaN,1
13540,NaN,1
13542,15.0,1
13546,NaN,1
13548,NaN,1
13550,NaN,1
13552,NaN,1
13566,NaN,1
13570,NaN,3
13572,NaN,2
13574,NaN,1
13604,10.0,1
13608,NaN,2
13612,NaN,2
13614,NaN,1
13626,NaN,1
13628,NaN,2
13636,NaN,1
13650,NaN,1
13652,NaN,2
13658,NaN,3
13662,NaN,3
13664,NaN,2
13666,NaN,1
13672,NaN,3
13686,NaN,1
13704,NaN,1
13710,NaN,1
13712,NaN,2
13718,NaN,2
13722,NaN,1
13728,NaN,2
13734,NaN,2
13738,NaN,3
13740,NaN,1
13744,NaN,2
13746,NaN,1
13748,NaN,1
13750,15.0,2
13752,NaN,1
13754,NaN,2
13758,NaN,3
13762,NaN,1
13766,NaN,2
13770,10.0,1
13778,NaN,1
13780,NaN,1
13786,NaN,3
13788,NaN,2
13792,NaN,2
13802,10.0,1
13808,15.0,1
13818,NaN,1
13820,NaN,1
13832,15.0,3
13834,NaN,3
13838,NaN,1
13842,NaN,1
13872,NaN,2
13876,NaN,1
13878,NaN,2
13886,NaN,1
13890,NaN,3
13896,NaN,1
13906,NaN,2
13910,NaN,1
13924,NaN,1
13930,10.0,2
13934,10.0,1
13948,NaN,1
13954,NaN,1
13960,NaN,1
13964,NaN,1
13968,NaN,1
13970,Subsidized Annual Pass,1
13972,NaN,2
13974,NaN,1
13978,NaN,1
13982,NaN,1
13984,NaN,1
13996,NaN,1
14010,NaN,1
14014,NaN,2
14026,NaN,1
14028,NaN,1
14032,NaN,4
14034,NaN,1
14040,10.0,1
14048,NaN,1
14060,NaN,1
14064,NaN,2
14072,NaN,2
14074,NaN,1
14080,NaN,1
14084,10.0,2
14086,NaN,1
14088,NaN,1
14104,10.0,1
14118,NaN,1
14124,15.0,1
14126,NaN,1
14130,NaN,1
14134,NaN,1
14136,NaN,1
14140,NaN,2
14142,NaN,3
14144,NaN,1
14146,NaN,2
14154,NaN,2
14172,NaN,1
14174,NaN,1
14176,15.0,2
14178,NaN,2
14182,NaN,1
14188,NaN,2
14194,10.0,1
14204,10.0,1
14214,10.0,2
14222,NaN,3
14230,NaN,1
14234,NaN,1
14248,NaN,2
14260,NaN,1
14266,NaN,3
14276,10.0,1
14280,NaN,2
14282,NaN,1
14286,NaN,2
14296,NaN,2
14298,NaN,1
14304,NaN,1
14308,NaN,1
14314,NaN,1
14316,NaN,2
14322,NaN,1
14330,10.0,1
14332,NaN,2
14346,15.0,1
14348,NaN,2
14350,NaN,1
14364,NaN,1
14376,NaN,1
14378,NaN,1
14386,NaN,2
14388,NaN,4
14392,10.0,1
14396,NaN,3
14398,NaN,1
14406,NaN,1
14410,NaN,1
14416,NaN,5
14418,10.0,1
14430,NaN,1
14436,NaN,1
14446,NaN,2
14450,15.0,2
14452,NaN,1
14454,10.0,1
14462,NaN,4
14466,NaN,1
14472,NaN,1
14476,NaN,1
14484,NaN,1
14486,10.0,3
14494,Subsidized Annual Pass,2
14500,NaN,1
14512,NaN,3
14514,NaN,2
14522,NaN,1
14524,NaN,1
14530,10.0,2
14532,10.0,2
14536,15.0,1
14538,NaN,1
14540,10.0,1
14542,10.0,1
14544,NaN,2
14552,NaN,1
14554,NaN,1
14556,NaN,1
14562,NaN,1
14570,Subsidized Annual Pass,2
14572,10.0,2
14576,NaN,1
14578,NaN,1
14580,15.0,1
14582,NaN,1
14596,NaN,3
14606,NaN,1
14610,NaN,1
14612,NaN,1
14616,NaN,2
14620,NaN,1
14622,NaN,1
14630,10.0,2
14640,NaN,2
14642,NaN,2
14644,NaN,1
14652,NaN,2
14654,10.0,1
14674,Subsidized Annual Pass,1
14676,NaN,3
14696,NaN,1
14698,NaN,1
14702,10.0,1
14710,NaN,1
14716,NaN,1
14718,NaN,1
14726,NaN,3
14736,NaN,1
14744,NaN,2
14752,NaN,1
14758,NaN,1
14768,15.0,1
14778,NaN,1
14788,NaN,2
14790,15.0,1
14792,NaN,1
14796,NaN,1
14800,NaN,1
14802,NaN,2
14804,NaN,1
14814,NaN,1
14818,NaN,1
14820,NaN,2
14832,NaN,1
14836,NaN,1
14838,NaN,4
14842,10.0,3
14848,NaN,4
14850,NaN,2
14852,10.0,1
14854,NaN,1
14856,10.0,1
14864,NaN,1
14866,NaN,4
14868,NaN,2
14870,NaN,2
14874,NaN,1
14876,10.0,1
14884,10.0,1
14890,NaN,2
14904,NaN,1
14914,NaN,1
14920,NaN,2
14944,NaN,1
14946,NaN,4
14948,NaN,1
14952,NaN,1
14956,NaN,1
14960,NaN,1
14964,NaN,2
14968,NaN,2
14976,NaN,1
14986,NaN,1
14996,10.0,2
15000,10.0,1
15016,NaN,1
15022,NaN,3
15026,15.0,2
15030,10.0,1
15032,NaN,1
15038,50.0,2
15044,10.0,1
15066,NaN,2
15072,15.0,2
15076,10.0,1
15078,10.0,4
15082,NaN,3
15086,NaN,1
15090,NaN,2
15106,10.0,1
15118,10.0,1
15120,10.0,1
15122,10.0,1
15124,NaN,3
15126,NaN,1
15132,NaN,2
15134,NaN,2
15140,NaN,3
15148,NaN,1
15156,NaN,1
15160,NaN,1
15162,NaN,1
15164,NaN,1
15166,NaN,3
15168,NaN,1
15172,NaN,1
15196,NaN,1
15200,NaN,2
15202,NaN,2
15206,10.0,1
15208,10.0,2
15232,15.0,1
15234,Subsidized Annual Pass,2
15236,10.0,1
15238,NaN,1
15240,10.0,1
15242,NaN,2
15244,NaN,1
15252,NaN,3
15256,NaN,2
15264,NaN,1
15266,NaN,1
15276,NaN,1
15280,NaN,1
15282,NaN,2
15300,NaN,1
15304,10.0,1
15306,NaN,2
15318,NaN,1
15320,10.0,2
15326,NaN,1
15328,NaN,3
15332,NaN,1
15336,NaN,2
15342,NaN,2
15358,10.0,1
15360,NaN,2
15368,NaN,2
15378,NaN,1
15380,NaN,1
15392,10.0,1
15396,NaN,1
15400,NaN,1
15406,NaN,1
15408,NaN,1
15412,NaN,2
15416,NaN,1
15422,NaN,1
15424,NaN,1
15428,NaN,1
15450,NaN,1
15452,NaN,2
15484,10.0,1
15486,NaN,1
15488,NaN,1
15496,10.0,1
15504,10.0,1
15508,NaN,1
15540,NaN,2
15544,NaN,1
15554,NaN,2
15558,15.0,1
15562,NaN,4
15570,10.0,1
15572,15.0,1
15586,NaN,2
15602,10.0,4
15608,15.0,2
15610,NaN,2
15616,10.0,1
15618,NaN,1
15620,NaN,2
15636,10.0,1
15646,10.0,1
15648,NaN,1
15656,NaN,2
15660,NaN,1
15662,NaN,1
15664,NaN,1
15680,NaN,1
15684,NaN,3
15690,NaN,1
15698,NaN,2
15702,10.0,1
15704,10.0,2
15708,NaN,1
15710,NaN,1
15718,NaN,2
15720,NaN,1
15722,NaN,1
15724,NaN,1
15726,NaN,1
15732,NaN,1
15736,NaN,1
15742,Subsidized Annual Pass,1
15746,NaN,2
15748,NaN,3
15750,NaN,1
15758,10.0,1
15766,NaN,1
15768,10.0,1
15772,NaN,2
15780,NaN,1
15784,NaN,1
15786,NaN,1
15788,NaN,1
15792,NaN,2
15800,NaN,1
15802,10.0,1
15804,NaN,1
15806,NaN,1
15830,15.0,4
15834,NaN,2
15836,NaN,1
15840,NaN,1
15846,NaN,1
15850,NaN,1
15852,NaN,1
15854,NaN,1
15856,NaN,1
15862,NaN,2
15876,NaN,1
15880,NaN,1
15890,NaN,3
15898,NaN,2
15902,NaN,1
15908,NaN,1
15910,NaN,1
15912,10.0,2
15918,NaN,2
15920,10.0,1
15926,NaN,2
15932,10.0,2
15948,NaN,1
15958,NaN,2
15972,10.0,1
15974,NaN,2
15976,NaN,1
15978,NaN,1
15986,NaN,1
15994,NaN,4
15996,NaN,1
16008,NaN,1
16010,15.0,1
16014,NaN,1
16020,NaN,2
16028,NaN,1
16034,NaN,2
16038,10.0,2
16052,Subsidized Annual Pass,1
16064,NaN,3
16068,10.0,1
16080,NaN,1
16082,10.0,2
16092,NaN,3
16096,NaN,1
16100,NaN,1
16108,NaN,1
16112,15.0,1
16120,NaN,1
16122,NaN,1
16132,NaN,1
16136,NaN,1
16144,NaN,2
16148,NaN,1
16156,NaN,2
16158,15.0,1
16160,NaN,1
16162,NaN,1
16174,NaN,3
16178,10.0,2
16182,NaN,2
16188,Subsidized Annual Pass,1
16192,NaN,1
16194,NaN,1
16210,NaN,1
16212,NaN,2
16214,10.0,1
16216,NaN,3
16218,10.0,1
16220,NaN,1
16228,NaN,1
16232,NaN,1
16258,NaN,1
16264,NaN,1
16266,NaN,2
16272,NaN,1
16274,NaN,1
16276,NaN,2
16278,NaN,2
16288,Subsidized Annual Pass,1
16292,NaN,2
16316,NaN,1
16320,NaN,1
16346,NaN,3
16352,NaN,2
16354,NaN,1
16356,NaN,1
16366,NaN,1
16368,15.0,1
16372,NaN,1
16380,15.0,1
16386,NaN,3
16400,NaN,2
16402,NaN,1
16412,NaN,1
16424,NaN,1
16426,15.0,1
16432,NaN,1
16442,NaN,1
16444,NaN,1
16448,10.0,1
16454,NaN,1
16458,10.0,1
16472,NaN,2
16492,NaN,3
16496,NaN,1
16498,NaN,2
16500,15.0,1
16516,NaN,1
16528,NaN,2
16530,15.0,1
16552,NaN,1
16554,NaN,1
16558,NaN,1
16562,NaN,2
16584,NaN,1
16592,NaN,1
16608,NaN,2
16612,50.0,1
16616,NaN,2
16626,NaN,5
16628,NaN,1
16632,NaN,1
16634,NaN,2
16642,10.0,2
16644,NaN,1
16646,NaN,1
16648,NaN,1
16660,NaN,1
16662,NaN,1
16664,NaN,1
16666,NaN,1
16686,NaN,1
16688,NaN,1
16690,10.0,2
16692,NaN,1
16694,NaN,1
16704,15.0,2
16712,NaN,1
16720,NaN,2
16722,NaN,1
16742,NaN,1
16746,10.0,1
16748,NaN,2
16752,Subsidized Annual Pass,1
16766,NaN,1
16768,NaN,1
16770,10.0,1
16784,10.0,1
16792,NaN,1
16798,10.0,1
16800,Subsidized Annual Pass,2
16804,NaN,2
16806,10.0,1
16810,NaN,1
16812,NaN,2
16818,NaN,1
16822,NaN,1
16824,NaN,3
16828,NaN,1
16830,NaN,3
16838,10.0,2
16868,10.0,2
16870,15.0,2
16888,NaN,3
16894,NaN,2
16896,NaN,1
16898,NaN,1
16902,NaN,1
16916,NaN,1
16920,NaN,1
16930,10.0,1
16932,NaN,1
16966,NaN,1
16968,10.0,1
16980,10.0,1
16986,NaN,1
16990,NaN,4
16996,10.0,1
17002,NaN,4
17010,NaN,1
17012,NaN,1
17022,NaN,1
17024,NaN,2
17038,NaN,1
17042,Subsidized Annual Pass,1
17044,NaN,4
17046,NaN,2
17050,NaN,3
17058,NaN,1
17062,NaN,1
17066,Subsidized Annual Pass,1
17070,NaN,1
17080,Subsidized Annual Pass,2
17082,NaN,1
17084,NaN,2
17092,NaN,4
17094,10.0,1
17098,10.0,1
17100,10.0,1
17106,15.0,4
17120,NaN,1
17128,NaN,1
17130,NaN,1
17136,Subsidized Annual Pass,1
17138,NaN,2
17144,NaN,1
17152,NaN,1
17156,10.0,1
17158,10.0,1
17166,NaN,2
17178,15.0,1
17182,10.0,1
17194,NaN,4
17196,NaN,2
17198,NaN,1
17200,NaN,2
17202,10.0,2
17204,10.0,3
17208,NaN,2
17210,NaN,2
17222,10.0,1
17224,10.0,1
17240,NaN,2
17242,10.0,1
17258,10.0,2
17264,NaN,1
17266,NaN,3
17268,Subsidized Annual Pass,2
17274,NaN,4
17278,15.0,1
17280,NaN,1
17282,NaN,3
17296,15.0,2
17304,NaN,2
17308,NaN,1
17312,NaN,2
17326,NaN,1
17328,NaN,1
17336,NaN,2
17346,NaN,1
17350,NaN,1
17358,NaN,1
17364,Subsidized Annual Pass,2
17374,NaN,1
17376,NaN,1
17378,10.0,1
17388,10.0,1
17392,NaN,1
17408,NaN,1
17416,NaN,1
17420,Subsidized Annual Pass,1
17426,NaN,1
17436,NaN,2
17438,NaN,3
17444,NaN,1
17456,NaN,2
17474,10.0,2
17482,10.0,1
17484,10.0,3
17488,NaN,2
17506,NaN,3
17510,NaN,2
17512,NaN,1
17518,NaN,2
17520,NaN,1
17524,NaN,1
17528,10.0,1
17532,NaN,1
17534,Phase2 Treatment,1
17556,15.0,1
17572,NaN,1
17582,15.0,1
17586,NaN,1
17592,20.0,1
17600,NaN,1
17604,10.0,1
17608,NaN,1
17610,10.0,1
17616,NaN,2
17622,NaN,2
17624,NaN,2
17626,NaN,1
17628,NaN,2
17636,NaN,1
17640,NaN,1
17648,NaN,2
17656,NaN,4
17660,NaN,1
17664,Subsidized Annual Pass,1
17670,10.0,1
17676,NaN,1
17682,10.0,1
17684,10.0,1
17690,NaN,1
17692,10.0,1
17698,15.0,1
17700,10.0,1
17702,NaN,2
17704,NaN,1
17710,10.0,1
17726,NaN,1
17732,Subsidized Annual Pass,1
17734,NaN,2
17740,50.0,1
17742,NaN,1
17752,NaN,3
17766,NaN,1
17768,NaN,2
17784,NaN,1
17790,NaN,1
17792,NaN,3
17794,10.0,1
17798,Subsidized Annual Pass,1
17802,NaN,1
17810,NaN,1
17812,10.0,1
17828,NaN,2
17834,NaN,1
17838,NaN,1
17840,NaN,3
17844,NaN,1
17846,NaN,2
17852,NaN,1
17858,NaN,1
17860,10.0,3
17874,NaN,2
17880,NaN,2
17882,NaN,1
17888,NaN,1
17890,NaN,2
17894,NaN,1
17898,NaN,2
17900,10.0,1
17902,NaN,1
17914,NaN,2
17918,15.0,1
17920,NaN,1
17922,NaN,1
17926,NaN,1
17928,NaN,1
17930,NaN,1
17936,NaN,1
17940,NaN,2
17946,10.0,1
17954,NaN,2
17956,10.0,1
17958,NaN,2
17960,10.0,1
17980,15.0,1
17988,NaN,1
17992,NaN,2
17994,NaN,1
18000,NaN,1
18006,NaN,1
18008,NaN,2
18010,NaN,1
18018,10.0,2
18020,NaN,1
18022,NaN,2
18030,NaN,2
18040,NaN,2
18046,NaN,3
18056,NaN,4
18060,NaN,1
18064,NaN,2
18068,NaN,1
18074,NaN,1
18078,NaN,1
18080,NaN,2
18086,NaN,1
18094,NaN,1
18096,NaN,2
18100,NaN,1
18110,NaN,1
18114,NaN,2
18116,15.0,2
18122,NaN,4
18124,10.0,1
18126,50.0,1
18128,NaN,1
18130,NaN,2
18138,10.0,1
18140,NaN,1
18142,10.0,1
18148,NaN,2
18156,NaN,2
18160,NaN,2
18166,NaN,1
18172,10.0,1
18174,NaN,1
18180,10.0,1
18186,NaN,1
18190,NaN,1
18194,NaN,3
18200,NaN,2
18202,NaN,4
18208,NaN,1
18212,10.0,2
18214,NaN,1
18220,NaN,4
18222,NaN,1
18224,NaN,3
18228,10.0,1
18230,NaN,1
18238,NaN,2
18240,NaN,2
18244,NaN,2
18248,NaN,1
18258,10.0,2
18262,NaN,1
18266,NaN,2
18268,NaN,2
18274,NaN,1
18276,NaN,3
18282,15.0,1
18290,NaN,1
18292,NaN,2
18316,NaN,1
18322,NaN,4
18326,10.0,1
18328,NaN,2
18334,NaN,1
18340,NaN,1
18344,NaN,1
18346,NaN,1
18352,NaN,1
18354,NaN,2
18356,NaN,2
18362,NaN,2
18364,10.0,1
18366,NaN,1
18368,NaN,2
18390,NaN,1
18394,NaN,1
18410,NaN,1
18420,NaN,1
18422,NaN,3
18426,NaN,1
18432,NaN,2
18436,15.0,2
18438,15.0,1
18460,15.0,1
18462,NaN,1
18472,NaN,1
18474,NaN,1
18478,NaN,1
18484,NaN,2
18486,NaN,1
18496,Subsidized Annual Pass,1
18498,NaN,2
18502,NaN,1
18506,NaN,1
18516,10.0,6
18520,NaN,3
18522,15.0,1
18528,Subsidized Annual Pass,1
18530,15.0,1
18536,NaN,3
18544,NaN,1
18554,NaN,1
18558,NaN,1
18572,NaN,1
18586,NaN,2
18588,20.0,1
18598,NaN,1
18602,NaN,2
18604,10.0,2
