,RaceDesc,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,total_boardings
1714,6,3,3,3,3,2,8,8,9,9,5,1,0,0,3,191.0
1740,1,3,3,3,3,2,8,8,9,9,5,1,3,0,2,0.0
1741,6,3,3,3,3,2,8,8,9,9,5,1,3,0,4,0.0
1742,1,3,3,3,3,2,8,8,9,9,5,1,3,0,5,186.0
1766,0,3,3,3,3,2,8,8,9,9,5,1,3,0,4,43.0
1781,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,5.0
1786,6,3,3,3,3,2,8,8,9,9,5,1,0,0,5,653.0
1811,0,3,3,3,3,2,8,8,9,9,5,1,3,0,2,11.0
1815,1,3,3,3,3,2,8,8,9,9,5,1,0,0,4,2.0
1816,1,3,3,3,3,2,8,8,9,9,5,0,4,0,1,21.0
1823,8,3,3,3,3,2,8,8,9,9,5,1,3,0,4,55.0
1838,1,3,3,3,3,2,8,8,9,9,5,0,3,0,2,0.0
1839,1,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
1840,0,3,3,3,3,2,8,8,9,9,5,1,3,0,4,173.0
1862,1,3,3,3,3,2,8,8,9,9,5,1,3,0,4,116.0
1879,6,3,3,3,3,2,8,8,9,9,5,0,5,0,5,0.0
1880,0,3,3,3,3,2,8,8,9,9,5,0,3,0,4,0.0
1881,0,3,3,3,3,2,8,8,9,9,5,1,3,0,4,1.0
1882,8,3,3,3,3,2,8,8,9,9,5,1,3,0,5,105.0
1901,0,3,3,3,3,2,8,8,9,9,5,0,3,0,5,0.0
1902,0,3,3,3,3,2,8,8,9,9,5,0,3,0,4,0.0
1903,8,3,3,3,3,2,8,8,9,9,5,1,3,0,4,324.0
1926,1,3,3,3,3,2,8,8,9,9,5,1,3,0,5,18.0
1934,1,3,3,3,3,2,8,8,9,9,5,0,3,0,5,0.0
1935,0,3,3,3,3,2,8,8,9,9,5,0,1,0,3,1.0
1936,0,3,3,3,3,2,8,8,9,9,5,0,0,0,2,32.0
1944,0,3,3,3,3,2,8,8,9,9,5,0,4,0,3,13.0
1949,0,3,3,3,3,2,8,8,9,9,5,0,0,0,2,74.0
1970,1,3,3,3,3,2,8,8,9,9,5,1,3,0,4,50.0
1988,5,3,3,3,3,2,8,8,9,9,5,0,1,0,3,0.0
1989,0,3,3,3,3,2,8,8,9,9,5,0,3,0,5,0.0
1990,6,3,3,3,3,2,8,8,9,9,5,1,3,0,4,140.0
2010,0,3,3,3,3,2,8,8,9,9,5,1,3,0,4,0.0
2011,0,3,3,3,3,2,8,8,9,9,5,0,3,0,4,3.0
2012,0,3,3,3,3,2,8,8,9,9,5,0,3,0,5,0.0
2013,0,3,3,3,3,2,8,8,9,9,5,1,3,0,3,107.0
2029,0,3,3,3,3,2,8,8,9,9,5,0,3,0,4,0.0
2030,6,3,3,3,3,2,8,8,9,9,5,0,5,0,1,0.0
2031,3,3,3,3,3,2,8,8,9,9,5,0,5,0,1,0.0
2032,4,3,3,3,3,2,8,8,9,9,5,0,0,0,1,8.0
2036,1,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2037,1,3,3,3,3,2,8,8,9,9,5,0,1,0,3,0.0
2038,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2039,5,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
2040,0,3,3,3,3,2,8,8,9,9,5,0,5,0,1,0.0
2041,0,3,3,3,3,2,8,8,9,9,5,0,5,0,0,0.0
2042,0,3,3,3,3,2,8,8,9,9,5,0,5,0,4,17.0
2049,3,3,3,3,3,2,8,8,9,9,5,0,5,0,1,20.0
2054,6,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2055,0,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
2056,1,3,3,3,3,2,8,8,9,9,5,0,5,0,1,0.0
2057,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2058,0,3,3,3,3,2,8,8,9,9,5,0,5,0,1,16.0
2061,0,3,3,3,3,2,8,8,9,9,5,0,5,0,1,0.0
2062,3,3,3,3,3,2,8,8,9,9,5,0,5,0,0,0.0
2063,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2064,1,3,3,3,3,2,8,8,9,9,5,0,5,0,2,0.0
2065,0,3,3,3,3,2,8,8,9,9,5,0,1,0,4,0.0
2066,0,3,3,3,3,2,8,8,9,9,5,0,3,0,4,2.0
2068,1,3,3,3,3,2,8,8,9,9,5,0,0,0,4,0.0
2069,0,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
2070,4,3,3,3,3,2,8,8,9,9,5,0,4,0,4,0.0
2071,4,3,3,3,3,2,8,8,9,9,5,0,5,0,1,0.0
2072,1,3,3,3,3,2,8,8,9,9,5,1,0,0,5,98.0
2092,0,3,3,3,3,2,8,8,9,9,5,0,5,0,2,0.0
2093,0,3,3,3,3,2,8,8,9,9,5,0,0,0,2,0.0
2094,6,3,3,3,3,2,8,8,9,9,5,1,3,0,2,0.0
2095,8,3,3,3,3,2,8,8,9,9,5,0,3,0,1,3.0
2098,0,3,3,3,3,2,8,8,9,9,5,0,5,0,2,0.0
2099,0,3,3,3,3,2,8,8,9,9,5,0,5,0,3,81.0
2114,1,3,3,3,3,2,8,8,9,9,5,0,5,0,0,26.0
2123,3,3,3,3,3,2,8,8,9,9,5,1,0,2,5,336.0
2141,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2142,1,3,3,3,3,2,8,8,9,9,5,0,5,0,2,42.0
2148,1,3,3,3,3,2,8,8,9,9,5,0,5,0,3,0.0
2149,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2150,0,3,3,3,3,2,8,8,9,9,5,0,5,0,3,0.0
2151,0,3,3,3,3,2,8,8,9,9,5,0,5,0,2,0.0
2152,0,3,3,3,3,2,8,8,9,9,5,0,0,0,4,0.0
2153,3,3,3,3,3,2,8,8,9,9,5,1,3,0,3,3.0
2154,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2155,5,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
2156,1,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2157,3,3,3,3,3,2,8,8,9,9,5,0,5,2,3,98.0
2160,0,3,3,3,3,2,8,8,9,9,5,0,4,0,2,0.0
2161,1,3,3,3,3,2,8,8,9,9,5,1,2,0,2,0.0
2162,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2163,4,3,3,3,3,2,8,8,9,9,5,0,0,0,1,20.0
2167,2,3,3,3,3,2,8,8,9,9,5,1,0,1,5,96.0
2187,1,3,3,3,3,2,8,8,9,9,5,0,4,0,1,0.0
2188,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2189,3,3,3,3,3,2,8,8,9,9,5,1,2,0,4,0.0
2190,5,3,3,3,3,2,8,8,9,9,5,1,2,0,4,0.0
2191,0,3,3,3,3,2,8,8,9,9,5,1,2,0,4,0.0
2192,0,3,3,3,3,2,8,8,9,9,5,0,1,0,4,0.0
2193,1,3,3,3,3,2,8,8,9,9,5,1,2,0,5,228.0
2217,0,3,3,3,3,2,8,8,9,9,5,0,0,0,2,0.0
2218,0,3,3,3,3,2,8,8,9,9,5,1,0,0,4,0.0
2219,2,3,3,3,3,2,8,8,9,9,5,0,1,5,1,0.0
2220,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2221,1,3,3,3,3,2,8,8,9,9,5,1,2,0,3,0.0
2222,1,3,3,3,3,2,8,8,9,9,5,0,4,0,2,563.0
2255,1,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2256,1,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2257,0,3,3,3,3,2,8,8,9,9,5,0,4,0,3,36.0
2270,0,3,3,3,3,2,8,8,9,9,5,0,4,0,2,0.0
2271,6,3,3,3,3,2,8,8,9,9,5,1,2,0,1,0.0
2272,1,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2273,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2274,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2275,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2276,0,3,3,3,3,2,8,8,9,9,5,0,1,0,3,5.0
2278,1,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2279,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2280,6,3,3,3,3,2,8,8,9,9,5,1,2,0,4,0.0
2281,3,3,3,3,3,2,8,8,9,9,5,0,5,2,5,285.0
2291,4,3,3,3,3,2,8,8,9,9,5,0,0,0,1,70.0
2314,1,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
2315,3,3,3,3,3,2,8,8,9,9,5,0,4,0,1,10.0
2320,0,3,3,3,3,2,8,8,9,9,5,0,5,0,0,0.0
2321,1,3,3,3,3,2,8,8,9,9,5,1,3,0,3,57.0
2340,6,3,3,3,3,2,8,8,9,9,5,0,5,0,5,221.0
2356,1,3,3,3,3,2,8,8,9,9,5,1,2,0,3,477.0
2383,4,3,3,3,3,2,8,8,9,9,5,0,0,0,2,0.0
2384,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2385,6,3,3,3,3,2,8,8,9,9,5,0,5,0,4,309.0
2411,8,3,3,3,3,2,8,8,9,9,5,0,1,0,3,10.0
2416,7,3,3,3,3,2,8,8,9,9,5,0,0,0,1,43.0
2427,1,3,3,3,3,2,8,8,9,9,5,0,3,0,4,0.0
2428,3,3,3,3,3,2,8,8,9,9,5,0,0,2,4,23.0
2435,1,3,3,3,3,2,8,8,9,9,5,1,3,0,4,0.0
2436,1,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2437,1,3,3,3,3,2,8,8,9,9,5,1,3,0,4,0.0
2438,1,3,3,3,3,2,8,8,9,9,5,1,2,0,1,0.0
2439,4,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2440,1,3,3,3,3,2,8,8,9,9,5,0,4,0,4,0.0
2441,0,3,3,3,3,2,8,8,9,9,5,1,0,0,5,0.0
2442,0,3,3,3,3,2,8,8,9,9,5,0,1,0,3,13.0
2445,5,3,3,3,3,2,8,8,9,9,5,0,0,0,3,87.0
2461,0,3,3,3,3,2,8,8,9,9,5,0,1,0,3,0.0
2462,0,3,3,3,3,2,8,8,9,9,5,1,2,0,4,461.0
2489,1,3,3,3,3,2,8,8,9,9,5,1,2,0,3,0.0
2490,0,3,3,3,3,2,8,8,9,9,5,0,1,0,4,0.0
2491,0,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2492,6,3,3,3,3,2,8,8,9,9,5,0,4,0,3,0.0
2493,4,3,3,3,3,2,8,8,9,9,5,1,0,0,4,0.0
2494,1,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2495,4,3,3,3,3,2,8,8,9,9,5,0,0,2,3,647.0
2542,1,3,3,3,3,2,8,8,9,9,5,0,0,0,2,0.0
2543,1,3,3,3,3,2,8,8,9,9,5,0,3,0,1,0.0
2544,3,3,3,3,3,2,8,8,9,9,5,0,0,2,1,182.0
2555,0,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2556,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2557,0,3,3,3,3,2,8,8,9,9,5,0,1,0,3,0.0
2558,0,3,3,3,3,2,8,8,9,9,5,0,1,0,2,0.0
2559,0,3,3,3,3,2,8,8,9,9,5,1,2,0,2,130.0
2568,4,3,3,3,3,2,8,8,9,9,5,0,4,0,1,0.0
2569,0,3,3,3,3,2,8,8,9,9,5,0,4,0,3,707.0
2614,1,3,3,3,3,2,8,8,9,9,5,0,4,0,2,0.0
2615,0,3,3,3,3,2,8,8,9,9,5,0,0,0,4,0.0
2616,1,3,3,3,3,2,8,8,9,9,5,1,3,0,3,0.0
2617,5,3,3,3,3,2,8,8,9,9,5,0,3,0,4,7.0
2619,1,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2620,1,3,3,3,3,2,8,8,9,9,5,0,0,0,4,0.0
2621,0,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2622,4,3,3,3,3,2,8,8,9,9,5,0,0,0,4,13.0
2628,1,3,3,3,3,2,8,8,9,9,5,0,1,0,4,0.0
2629,0,3,3,3,3,2,8,8,9,9,5,0,1,0,1,0.0
2630,3,3,3,3,3,2,8,8,9,9,5,0,4,0,3,0.0
2631,4,3,3,3,3,2,8,8,9,9,5,1,0,0,1,31.0
2639,1,3,3,3,3,2,8,8,9,9,5,1,0,0,3,0.0
2640,4,3,3,3,3,2,8,8,9,9,5,0,0,0,3,0.0
2641,1,3,3,3,3,2,8,8,9,9,5,0,5,0,1,92.0
2652,1,3,3,3,3,2,8,8,9,9,5,1,2,0,4,0.0
2653,1,3,3,3,3,2,8,8,9,9,5,0,0,0,2,158.0
2688,5,3,3,3,3,2,8,8,9,9,5,0,0,5,2,0.0
2689,0,3,3,3,3,2,8,8,9,9,5,0,5,0,0,0.0
2690,3,3,3,3,3,2,8,8,9,9,5,1,2,0,2,172.0
2714,0,3,3,3,3,2,8,8,9,9,5,0,1,0,4,0.0
2715,0,3,3,3,3,2,8,8,9,9,5,0,4,0,5,0.0
2716,1,3,3,3,3,2,8,8,9,9,5,1,2,0,3,43.0
2725,1,3,3,3,3,2,8,8,9,9,5,0,4,0,4,112.0
2741,4,3,3,3,3,2,8,8,9,9,5,1,3,5,2,899.0
2754,1,3,3,3,3,2,8,8,9,9,5,1,0,0,2,16.0
2757,1,3,3,3,3,2,8,8,9,9,5,1,0,0,4,25.0
2759,2,3,3,3,3,2,8,8,9,9,5,0,5,0,2,3.0
2762,5,3,3,3,3,2,8,8,9,9,5,0,5,5,1,0.0
2763,0,3,3,3,3,2,8,8,9,9,5,0,4,0,1,12.0
2772,4,3,3,3,3,2,8,8,9,9,5,0,0,0,1,0.0
2773,0,3,3,3,3,2,8,8,9,9,5,1,2,0,1,0.0
2774,0,3,3,3,3,2,8,8,9,9,5,0,4,0,2,0.0
2775,4,3,3,3,3,2,8,8,9,9,5,0,0,0,2,9.0
2781,0,3,3,3,3,2,8,8,9,9,5,1,2,0,4,98.0
2796,1,3,3,3,3,2,8,8,9,9,5,0,1,0,3,2.0
2797,0,3,3,3,3,2,8,8,9,9,5,0,0,0,4,0.0
2798,0,3,3,3,3,2,8,8,9,9,5,1,0,0,2,0.0
2799,0,2,0,2,2,0,6,1,5,7,1,0,0,0,1,111.0
2806,7,2,0,2,2,0,6,1,5,7,1,1,3,0,4,0.0
2807,2,2,0,2,2,0,6,1,5,7,1,0,0,0,2,115.0
2825,0,2,0,2,2,0,6,1,5,7,1,0,5,0,4,0.0
2826,4,2,0,2,2,0,6,1,5,7,1,0,0,0,2,4.0
2828,0,2,0,2,2,0,6,1,5,7,1,0,5,0,1,15.0
2832,0,2,0,2,2,0,6,1,5,7,1,0,5,0,1,18.0
2841,6,0,1,2,2,2,0,2,6,6,6,1,2,0,1,279.0
2854,0,0,1,2,2,2,0,2,6,6,6,1,2,0,1,128.0
2865,1,0,1,2,2,2,0,2,6,6,6,1,3,0,3,0.0
2866,0,0,1,2,2,2,0,2,6,6,6,1,2,0,2,250.0
2880,0,0,1,2,2,2,0,2,6,6,6,1,0,0,1,0.0
2881,0,0,1,2,2,2,0,2,6,6,6,0,0,0,1,0.0
2882,0,0,1,2,2,2,0,2,6,6,6,0,5,0,2,0.0
2883,3,0,1,2,2,2,0,2,6,6,6,0,5,0,2,62.0
2902,1,0,1,2,2,2,0,2,6,6,6,0,0,0,3,0.0
2903,7,0,1,2,2,2,0,2,6,6,6,0,0,0,0,0.0
2904,1,0,1,2,2,2,0,2,6,6,6,1,0,0,0,0.0
2905,0,0,1,2,2,2,0,2,6,6,6,1,2,0,0,2.0
2906,0,0,1,2,2,2,0,2,6,6,6,1,0,0,3,0.0
2907,3,0,1,2,2,2,0,2,6,6,6,1,0,0,2,97.0
2923,1,0,1,2,2,2,0,2,6,6,6,0,4,0,1,60.0
2944,1,0,1,2,2,2,0,2,6,6,6,1,0,0,4,0.0
2945,0,0,1,2,2,2,0,2,6,6,6,0,1,0,3,4.0
2947,6,0,1,2,2,2,0,2,6,6,6,1,0,0,2,0.0
2948,1,0,1,2,2,2,0,2,6,6,6,1,0,0,5,110.0
2952,0,0,1,2,2,2,0,2,6,6,6,0,0,0,2,0.0
2953,1,0,1,2,2,2,0,2,6,6,6,1,2,0,5,0.0
2954,1,0,1,2,2,2,0,2,6,6,6,1,0,0,3,2.0
2955,2,0,1,2,2,2,0,2,6,6,6,0,0,0,4,1.0
2956,4,0,1,2,2,2,0,2,6,6,6,0,0,0,0,1.0
2957,4,0,1,2,2,2,0,2,6,6,6,1,0,0,0,34.0
2965,4,0,1,2,2,2,0,2,6,6,6,1,0,0,0,0.0
2966,1,0,1,2,2,2,0,2,6,6,6,1,0,0,4,60.0
2972,0,0,1,2,2,2,0,2,6,6,6,0,1,0,1,0.0
2973,0,0,1,2,2,2,0,2,6,6,6,1,0,0,1,285.0
2992,1,0,1,2,2,2,0,2,6,6,6,1,2,0,2,0.0
2993,4,0,1,2,2,2,0,2,6,6,6,1,0,0,0,23.0
2999,4,0,1,2,2,2,0,2,6,6,6,1,0,0,0,111.0
3013,4,0,1,2,2,2,0,2,6,6,6,1,0,0,3,73.0
3022,4,0,1,2,2,2,0,2,6,6,6,1,0,0,2,46.0
3037,0,0,1,2,2,2,0,2,6,6,6,0,4,0,1,0.0
3038,3,0,1,2,2,2,0,2,6,6,6,1,0,0,0,345.0
3059,3,0,1,2,2,2,0,2,6,6,6,1,0,0,4,0.0
3060,4,0,1,2,2,2,0,2,6,6,6,0,0,0,3,0.0
3061,0,0,1,2,2,2,0,2,6,6,6,0,5,0,1,0.0
3062,0,0,1,2,2,2,0,2,6,6,6,1,2,0,0,0.0
3063,6,0,1,2,2,2,0,2,6,6,6,1,4,0,0,211.0
3086,2,0,1,2,2,2,0,2,6,6,6,1,0,0,5,0.0
3087,4,0,1,2,2,2,0,2,6,6,6,0,0,0,0,0.0
3088,6,0,1,2,2,2,0,2,6,6,6,1,2,0,4,231.0
3114,0,0,1,2,2,2,0,2,6,6,6,1,2,0,4,147.0
3135,1,0,1,2,2,2,0,2,6,6,6,1,2,0,1,0.0
3136,1,0,1,2,2,2,0,2,6,6,6,1,2,0,2,0.0
3137,2,0,1,2,2,2,0,2,6,6,6,0,0,0,0,41.0
3146,8,0,1,2,2,2,0,2,6,6,6,1,2,0,1,0.0
3147,1,2,1,2,2,1,5,2,7,7,2,1,3,0,2,0.0
3148,0,2,1,2,2,1,5,2,7,7,2,0,0,0,3,2.0
3149,2,2,1,2,2,1,5,2,7,7,2,0,0,5,4,0.0
3150,2,2,1,2,2,1,5,2,7,7,2,0,5,0,2,71.0
3165,1,2,1,2,2,1,5,2,7,7,2,1,2,0,2,33.0
3178,2,2,1,2,2,1,5,2,7,7,2,0,1,0,2,1.0
3179,3,2,1,2,2,1,5,2,7,7,2,1,2,0,2,76.0
3192,2,2,1,2,2,1,5,2,7,7,2,1,0,5,5,0.0
3193,2,2,1,2,2,1,5,2,7,7,2,1,0,1,5,26.0
3201,2,2,1,2,2,1,5,2,7,7,2,0,4,5,2,208.0
3230,5,2,1,2,2,1,5,2,7,7,2,0,5,0,1,104.0
3255,2,2,1,2,2,1,5,2,7,7,2,1,0,1,5,11.0
3257,3,2,1,2,2,1,5,2,7,7,2,0,0,2,1,427.0
3297,5,2,1,2,2,1,5,2,7,7,2,0,0,0,1,0.0
3298,6,2,1,2,2,1,5,2,7,7,2,1,2,0,2,0.0
3299,4,2,1,2,2,1,5,2,7,7,2,1,2,0,1,2.0
3300,3,2,1,2,2,1,5,2,7,7,2,0,4,0,3,100.0
3341,6,2,1,2,2,1,5,2,7,7,2,0,4,0,3,348.0
3363,3,2,1,2,2,1,5,2,7,7,2,1,2,0,2,0.0
3364,1,2,1,2,2,1,5,2,7,7,2,0,1,0,0,0.0
3365,1,2,1,2,2,1,5,2,7,7,2,0,0,0,3,647.0
3404,1,2,1,2,2,1,5,2,7,7,2,1,2,0,1,3.0
3405,3,2,1,2,2,1,5,2,7,7,2,0,0,2,1,25.0
3412,0,2,1,2,2,1,5,2,7,7,2,0,0,0,2,2.0
3413,4,2,1,2,2,1,5,2,7,7,2,1,0,0,3,0.0
3414,5,2,1,2,2,1,5,2,7,7,2,1,2,0,1,0.0
3415,8,2,1,2,2,1,5,2,7,7,2,0,0,0,1,3.0
3418,3,2,1,2,2,1,5,2,7,7,2,0,0,2,3,54.0
3423,0,2,1,2,2,1,5,2,7,7,2,1,4,0,0,0.0
3424,0,2,1,2,2,1,5,2,7,7,2,1,4,0,0,0.0
3425,0,2,1,2,2,1,5,2,7,7,2,1,4,0,0,0.0
3426,2,2,1,2,2,1,5,2,7,7,2,1,0,0,5,228.0
3433,2,2,1,2,2,1,5,2,7,7,2,1,2,0,2,151.0
3455,0,2,1,2,2,1,5,2,7,7,2,1,2,0,1,84.0
3472,5,2,1,2,2,1,5,2,7,7,2,0,1,0,2,0.0
3473,1,2,1,2,2,1,5,2,7,7,2,1,2,0,3,198.0
3493,0,2,1,2,2,1,5,2,7,7,2,1,2,0,1,78.0
3505,6,2,1,2,2,1,5,2,7,7,2,1,2,0,0,0.0
3506,6,2,1,2,2,1,5,2,7,7,2,1,2,0,0,0.0
3507,4,2,1,2,2,1,5,2,7,7,2,0,5,0,0,4.0
3508,1,2,1,2,2,1,5,2,7,7,2,0,0,0,4,0.0
3509,2,2,1,2,2,1,5,2,7,7,2,1,0,1,5,81.0
3529,4,2,1,2,2,1,5,2,7,7,2,1,0,0,5,0.0
3530,0,2,1,2,2,1,5,2,7,7,2,0,0,0,2,3.0
3532,2,2,1,2,2,1,5,2,7,7,2,1,0,5,5,0.0
3533,0,2,1,2,2,1,5,2,7,7,2,0,0,0,1,2.0
3535,3,2,1,2,2,1,5,2,7,7,2,0,0,2,2,272.0
3569,2,2,1,2,2,1,5,2,7,7,2,0,0,5,4,0.0
3570,2,2,1,2,2,1,5,2,7,7,2,0,0,5,1,0.0
3571,3,2,1,2,2,1,5,2,7,7,2,0,0,2,1,0.0
3572,3,2,1,2,2,1,5,2,7,7,2,0,3,0,1,0.0
3573,7,3,1,3,3,0,7,2,8,8,1,1,3,0,1,0.0
3574,1,3,1,3,3,0,7,2,8,8,1,1,3,0,3,0.0
3575,0,3,1,3,3,0,7,2,8,8,1,0,0,0,3,0.0
3576,0,3,1,3,3,0,7,2,8,8,1,0,0,0,4,134.0
3582,0,3,1,3,3,0,7,2,8,8,1,0,0,0,2,64.0
3590,3,3,1,3,3,0,7,2,8,8,1,0,1,2,3,0.0
3591,1,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3592,0,3,1,3,3,0,7,2,8,8,1,1,2,0,2,0.0
3593,8,3,1,3,3,0,7,2,8,8,1,0,0,0,4,95.0
3615,3,3,1,3,3,0,7,2,8,8,1,0,3,0,3,124.0
3631,1,3,1,3,3,0,7,2,8,8,1,1,2,0,3,0.0
3632,0,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3633,5,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3634,1,3,1,3,3,0,7,2,8,8,1,0,1,0,0,0.0
3635,6,3,1,3,3,0,7,2,8,8,1,1,2,0,3,30.0
3648,0,3,1,3,3,0,7,2,8,8,1,0,0,0,2,7.0
3652,3,3,1,3,3,0,7,2,8,8,1,0,1,0,3,0.0
3653,0,3,1,3,3,0,7,2,8,8,1,1,2,0,1,0.0
3654,5,3,1,3,3,0,7,2,8,8,1,1,0,0,1,131.0
3680,0,3,1,3,3,0,7,2,8,8,1,1,3,0,2,159.0
3690,0,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3691,0,3,1,3,3,0,7,2,8,8,1,1,2,0,2,0.0
3692,0,3,1,3,3,0,7,2,8,8,1,0,1,0,3,0.0
3693,5,3,1,3,3,0,7,2,8,8,1,0,0,5,1,0.0
3694,0,3,1,3,3,0,7,2,8,8,1,1,2,0,2,0.0
3695,1,3,1,3,3,0,7,2,8,8,1,1,2,0,1,0.0
3696,1,3,1,3,3,0,7,2,8,8,1,1,2,0,3,0.0
3697,1,3,1,3,3,0,7,2,8,8,1,1,2,0,3,50.0
3708,0,3,1,3,3,0,7,2,8,8,1,0,5,0,0,0.0
3709,7,3,1,3,3,0,7,2,8,8,1,0,3,0,4,0.0
3710,1,3,1,3,3,0,7,2,8,8,1,0,1,0,4,0.0
3711,5,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3712,0,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3713,0,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3714,1,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3715,0,3,1,3,3,0,7,2,8,8,1,0,1,0,3,0.0
3716,2,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3717,1,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3718,0,3,1,3,3,0,7,2,8,8,1,0,0,0,3,75.0
3736,1,3,1,3,3,0,7,2,8,8,1,0,0,0,3,1.0
3737,0,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3738,0,3,1,3,3,0,7,2,8,8,1,1,3,0,3,0.0
3739,6,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3740,0,3,1,3,3,0,7,2,8,8,1,1,2,0,4,0.0
3741,0,3,1,3,3,0,7,2,8,8,1,0,3,0,4,0.0
3742,1,3,1,3,3,0,7,2,8,8,1,1,2,0,3,0.0
3743,3,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3744,5,3,1,3,3,0,7,2,8,8,1,0,1,0,0,0.0
3745,6,3,1,3,3,0,7,2,8,8,1,0,1,0,3,0.0
3746,7,3,1,3,3,0,7,2,8,8,1,0,0,0,4,0.0
3747,1,3,1,3,3,0,7,2,8,8,1,1,2,0,4,4.0
3750,1,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3751,0,3,1,3,3,0,7,2,8,8,1,1,3,0,4,0.0
3752,1,3,1,3,3,0,7,2,8,8,1,0,1,0,3,0.0
3753,1,3,1,3,3,0,7,2,8,8,1,0,1,0,3,0.0
3754,0,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3755,4,3,1,3,3,0,7,2,8,8,1,0,4,0,3,21.0
3757,5,3,1,3,3,0,7,2,8,8,1,1,2,0,2,54.0
3772,5,3,1,3,3,0,7,2,8,8,1,0,0,0,0,0.0
3773,0,3,1,3,3,0,7,2,8,8,1,0,1,0,4,0.0
3774,0,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3775,0,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3776,0,3,1,3,3,0,7,2,8,8,1,1,3,0,4,0.0
3777,1,3,1,3,3,0,7,2,8,8,1,1,3,0,5,29.0
3784,0,3,1,3,3,0,7,2,8,8,1,1,0,0,0,10.0
3788,1,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3789,0,3,1,3,3,0,7,2,8,8,1,0,1,0,1,0.0
3790,1,3,1,3,3,0,7,2,8,8,1,0,1,0,2,0.0
3791,0,3,1,3,3,0,7,2,8,8,1,0,0,0,4,0.0
