,RaceDesc,SAP,count_enroll,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,Agency,Language,Age_bin
573,0,0,1,3,3,3,3,2,5,0,1
574,0,0,1,3,3,3,3,2,5,0,2
575,0,0,1,3,3,3,3,2,1,0,3
576,0,0,1,3,3,3,3,2,1,0,1
577,3,0,1,3,3,3,3,2,0,0,4
578,2,1,1,3,3,3,3,2,0,0,3
579,1,0,1,3,3,3,3,2,1,0,2
580,4,0,1,3,3,3,3,2,0,0,2
581,1,0,1,3,3,3,3,2,5,0,3
582,0,0,1,3,3,3,3,2,5,0,2
583,1,0,1,3,3,3,3,2,0,0,3
584,5,0,1,3,3,3,3,2,5,0,2
585,0,0,1,3,3,3,3,2,0,0,2
586,1,0,1,3,3,3,3,2,0,0,0
587,1,0,1,3,3,3,3,2,0,0,2
588,0,0,1,3,3,3,3,2,1,0,2
589,5,0,1,3,3,3,3,2,0,0,4
590,3,1,1,3,3,3,3,2,0,2,5
591,0,0,1,3,3,3,3,2,5,0,4
592,0,0,1,3,3,3,3,2,0,0,2
593,0,0,1,3,3,3,3,2,5,0,5
594,5,0,1,3,3,3,3,2,0,0,0
595,0,0,1,3,3,3,3,2,5,0,1
596,1,0,1,3,3,3,3,2,1,0,0
597,4,0,1,3,3,3,3,2,0,0,2
598,0,0,1,3,3,3,3,2,0,0,2
599,0,0,1,3,3,3,3,2,1,0,2
600,0,0,1,3,3,3,3,2,5,0,1
601,2,0,1,3,3,3,3,2,5,0,4
602,0,0,1,3,3,3,3,2,5,0,4
603,1,1,1,3,3,3,3,2,0,0,4
604,0,1,1,3,3,3,3,2,3,0,2
605,4,0,1,3,3,3,3,2,0,0,1
606,0,0,1,3,3,3,3,2,0,0,3
607,0,0,1,3,3,3,3,2,5,0,2
608,0,0,1,3,3,3,3,2,0,0,2
609,1,0,1,3,3,3,3,2,0,0,2
610,1,0,1,3,3,3,3,2,0,0,3
611,0,0,1,3,3,3,3,2,3,0,2
612,4,1,1,3,3,3,3,2,0,0,3
613,0,0,1,3,3,3,3,2,3,0,2
614,1,0,1,3,3,3,3,2,5,0,3
615,5,0,1,3,3,3,3,2,0,0,2
616,6,1,1,3,3,3,3,2,0,0,5
617,1,1,1,3,3,3,3,2,0,0,2
618,4,1,1,3,3,3,3,2,0,0,0
619,4,1,1,3,3,3,3,2,0,0,0
620,4,1,1,3,3,3,3,2,0,0,0
621,0,0,1,3,3,3,3,2,5,0,1
622,4,0,1,3,3,3,3,2,0,0,5
623,4,0,1,3,3,3,3,2,0,0,2
624,3,0,1,3,3,3,3,2,5,2,2
625,0,0,1,3,3,3,3,2,0,0,4
626,0,0,1,3,3,3,3,2,3,0,3
627,7,0,1,3,3,3,3,2,5,0,1
628,3,1,1,3,3,3,3,2,3,0,3
629,3,0,1,3,3,3,3,2,0,0,2
630,0,0,1,3,3,3,3,2,5,0,2
631,1,0,1,3,3,3,3,2,5,0,1
632,8,0,1,3,3,3,3,2,0,0,0
633,0,0,1,3,3,3,3,2,5,0,2
634,0,0,1,3,3,3,3,2,3,0,1
635,2,0,1,3,3,3,3,2,0,0,4
636,1,0,1,3,3,3,3,2,3,5,2
637,0,0,1,3,3,3,3,2,0,0,3
638,0,0,1,3,3,3,3,2,5,0,1
639,1,1,1,3,3,3,3,2,2,0,0
640,3,0,1,3,3,3,3,2,0,0,0
641,6,1,1,3,3,3,3,2,0,0,3
642,3,1,1,3,3,3,3,2,0,2,5
643,3,1,1,3,3,3,3,2,0,2,4
644,0,0,1,3,3,3,3,2,1,0,3
645,4,1,1,3,3,3,3,2,3,0,5
646,4,0,1,3,3,3,3,2,1,0,3
647,4,0,1,3,3,3,3,2,0,0,2
648,0,0,1,3,3,3,3,2,3,0,2
649,2,0,1,3,3,3,3,2,0,0,1
650,0,0,1,3,3,3,3,2,0,0,1
651,0,0,1,3,3,3,3,2,1,0,3
652,0,0,1,3,3,3,3,2,1,0,2
653,4,0,1,3,3,3,3,2,0,0,2
654,3,0,1,3,3,3,3,2,0,0,1
655,1,0,1,3,3,3,3,2,0,0,1
656,3,0,1,3,3,3,3,2,3,0,4
657,6,0,1,3,3,3,3,2,1,0,4
658,1,0,1,3,3,3,3,2,0,0,4
659,6,1,1,3,3,3,3,2,2,0,2
660,0,0,1,3,3,3,3,2,0,0,2
661,0,0,1,3,3,3,3,2,0,0,1
662,1,0,1,3,3,3,3,2,0,0,1
663,0,1,1,3,3,3,3,2,0,0,4
664,1,1,1,3,3,3,3,2,3,0,4
665,0,1,1,3,3,3,3,2,3,0,3
666,3,0,1,3,3,3,3,2,0,0,2
667,0,1,1,3,3,3,3,2,3,0,2
668,1,0,1,3,3,3,3,2,3,0,2
669,0,0,1,3,3,3,3,2,0,0,3
670,6,0,1,3,3,3,3,2,5,0,1
671,0,0,1,3,3,3,3,2,0,0,2
672,0,1,1,3,3,3,3,2,0,0,2
673,8,0,1,3,3,3,3,2,0,0,2
674,0,0,1,3,3,3,3,2,0,0,4
675,1,0,1,3,3,3,3,2,0,0,4
676,7,0,1,3,3,3,3,2,0,0,3
677,0,0,1,3,3,3,3,2,0,0,4
678,0,0,1,3,3,3,3,2,0,0,3
679,4,0,1,3,3,3,3,2,0,0,2
680,3,0,1,3,3,3,3,2,0,5,2
681,4,0,1,3,3,3,3,2,0,0,2
682,0,0,1,3,3,3,3,2,0,0,1
683,7,0,1,3,3,3,3,2,0,0,0
684,5,0,1,3,3,3,3,2,1,0,4
685,1,0,1,3,3,3,3,2,0,0,3
686,0,0,1,3,3,3,3,2,0,0,1
687,1,0,1,3,3,3,3,2,5,0,4
688,0,0,1,3,3,3,3,2,5,0,1
689,1,0,1,3,3,3,3,2,0,0,0
690,1,0,1,3,3,3,3,2,1,0,3
691,0,0,1,3,3,3,3,2,0,0,3
692,0,0,1,3,3,3,3,2,0,0,2
693,0,0,1,3,3,3,3,2,0,0,2
694,0,0,1,3,3,3,3,2,0,0,1
695,1,0,1,3,3,3,3,2,1,0,1
696,1,0,1,3,3,3,3,2,0,0,4
697,3,0,1,3,3,3,3,2,0,0,2
698,1,0,1,3,3,3,3,2,1,0,1
699,1,0,1,3,3,3,3,2,0,0,1
700,0,0,1,3,3,3,3,2,4,0,2
701,0,0,1,3,3,3,3,2,3,0,4
702,0,0,1,3,3,3,3,2,1,0,4
703,0,0,1,3,3,3,3,2,0,0,3
704,7,0,1,3,3,3,3,2,5,0,0
705,3,0,1,3,3,3,3,2,5,2,3
706,0,1,1,3,3,3,3,2,0,0,1
707,1,0,1,3,3,3,3,2,5,0,3
708,4,0,1,3,3,3,3,2,0,0,0
709,4,0,1,3,3,3,3,2,0,0,1
710,0,0,1,3,3,3,3,2,5,0,2
711,4,0,1,3,3,3,3,2,0,0,1
712,4,0,1,3,3,3,3,2,0,0,4
713,1,0,1,3,3,3,3,2,0,0,2
714,0,0,1,3,3,3,3,2,0,0,2
715,1,0,1,3,3,3,3,2,5,0,3
716,7,0,1,3,3,3,3,2,0,0,1
717,1,0,1,3,3,3,3,2,0,0,2
718,0,0,1,3,3,3,3,2,5,0,2
719,4,1,1,3,3,3,3,2,2,0,1
720,4,0,1,3,3,3,3,2,0,0,0
721,0,0,1,3,3,3,3,2,0,0,3
722,0,0,1,3,3,3,3,2,3,0,3
723,3,0,1,3,3,3,3,2,5,0,2
724,0,0,1,3,3,3,3,2,0,0,3
725,0,0,1,3,3,3,3,2,5,0,1
726,0,0,1,3,3,3,3,2,5,0,1
727,0,1,1,3,3,3,3,2,3,0,3
728,3,1,1,3,3,3,3,2,0,0,3
729,0,0,1,3,3,3,3,2,0,0,3
730,0,0,1,3,3,3,3,2,5,0,2
731,1,0,1,3,3,3,3,2,5,0,3
732,0,0,1,3,3,3,3,2,5,0,1
733,0,1,1,3,3,3,3,2,0,0,4
734,4,0,1,3,3,3,3,2,0,0,3
735,1,0,1,3,3,3,3,2,0,0,2
736,6,0,1,3,3,3,3,2,5,0,0
737,0,0,1,3,3,3,3,2,0,0,2
738,1,0,1,3,3,3,3,2,5,0,1
739,3,0,1,3,3,3,3,2,0,2,5
740,0,1,1,3,3,3,3,2,3,0,5
741,1,0,1,3,3,3,3,2,0,0,2
742,2,0,1,3,3,3,3,2,0,0,0
743,4,0,1,3,3,3,3,2,0,0,2
744,0,1,1,3,3,3,3,2,3,0,3
745,0,0,1,3,3,3,3,2,3,0,4
746,6,0,1,3,3,3,3,2,1,0,2
747,0,1,1,3,3,3,3,2,0,0,2
748,0,0,1,3,3,3,3,2,5,0,3
749,4,0,1,3,3,3,3,2,1,0,3
750,0,0,1,3,3,3,3,2,0,0,0
751,3,0,1,3,3,3,3,2,5,2,2
752,0,0,1,3,3,3,3,2,5,0,2
753,0,0,1,3,3,3,3,2,0,0,3
754,2,1,1,3,3,3,3,2,0,0,3
755,6,1,1,3,3,3,3,2,2,0,2
756,6,0,1,3,3,3,3,2,1,0,2
757,4,0,1,3,3,3,3,2,0,0,1
758,0,0,1,3,3,3,3,2,0,0,2
759,0,0,1,3,3,3,3,2,0,0,0
760,1,0,1,3,3,3,3,2,0,0,3
761,4,0,1,3,3,3,3,2,1,0,2
762,1,0,1,3,3,3,3,2,0,0,1
763,0,0,1,3,3,3,3,2,5,0,2
764,5,0,1,3,3,3,3,2,5,5,2
765,5,1,1,3,3,3,3,2,2,0,2
766,1,1,1,3,3,3,3,2,0,0,4
767,0,0,1,3,3,3,3,2,5,0,2
768,1,0,1,3,3,3,3,2,0,0,4
769,1,0,1,3,3,3,3,2,4,0,1
770,2,1,1,3,3,3,3,2,0,1,5
771,0,0,1,3,3,3,3,2,0,0,2
772,1,1,1,3,3,3,3,2,2,0,5
773,0,0,1,3,3,3,3,2,0,0,1
774,1,1,1,3,3,3,3,2,2,0,2
775,4,0,1,3,3,3,3,2,0,0,1
776,2,0,1,3,3,3,3,2,1,5,1
777,0,1,1,3,3,3,3,2,0,0,4
778,0,0,1,3,3,3,3,2,4,0,3
779,1,0,1,3,3,3,3,2,1,0,1
780,0,0,1,3,3,3,3,2,4,0,2
781,1,0,1,3,3,3,3,2,0,0,1
782,0,1,1,3,3,3,3,2,2,0,4
783,1,1,1,3,3,3,3,2,2,0,3
784,0,0,1,3,3,3,3,2,1,0,4
785,1,0,1,3,3,3,3,2,0,0,3
786,6,0,1,3,3,3,3,2,0,0,2
787,0,1,1,3,3,3,3,2,0,0,5
788,0,0,1,3,3,3,3,2,1,0,3
789,0,0,1,3,3,3,3,2,1,0,3
790,6,0,1,3,3,3,3,2,0,0,3
791,5,0,1,3,3,3,3,2,0,0,3
792,1,0,1,3,3,3,3,2,4,5,3
793,5,1,1,3,3,3,3,2,2,0,4
794,0,0,1,3,3,3,3,2,1,0,4
795,0,0,1,3,3,3,3,2,1,0,1
796,3,1,1,3,3,3,3,2,2,0,4
797,0,1,1,3,3,3,3,2,2,0,4
798,1,0,1,3,3,3,3,2,4,0,4
799,1,1,1,3,3,3,3,2,3,0,4
800,1,1,1,3,3,3,3,2,3,0,4
801,4,0,1,3,3,3,3,2,0,0,3
802,1,1,1,3,3,3,3,2,2,0,1
803,1,0,1,3,3,3,3,2,0,0,4
804,1,0,1,3,3,3,3,2,0,0,2
805,1,1,1,3,3,3,3,2,2,0,3
806,0,0,1,3,3,3,3,2,4,0,5
807,0,0,1,3,3,3,3,2,1,0,4
808,1,0,1,3,3,3,3,2,4,0,4
809,5,0,1,3,3,3,3,2,0,5,2
810,1,0,1,3,3,3,3,2,4,0,3
811,3,1,1,3,3,3,3,2,2,0,2
812,0,0,1,3,3,3,3,2,5,0,0
813,4,0,1,3,3,3,3,2,0,0,2
814,1,0,1,3,3,3,3,2,3,0,3
815,0,1,1,3,3,3,3,2,2,0,4
816,0,1,1,3,3,3,3,2,0,0,3
817,0,0,1,3,3,3,3,2,4,0,2
818,0,1,1,3,3,3,3,2,0,0,5
819,0,0,1,3,3,3,3,2,0,0,4
820,1,1,1,3,3,3,3,2,3,0,2
821,1,0,1,3,3,3,3,2,1,0,3
822,0,0,1,3,3,3,3,2,0,0,4
823,7,0,1,3,3,3,3,2,0,0,0
824,4,1,1,3,3,3,3,2,3,5,2
825,1,0,1,3,3,3,3,2,1,0,4
826,1,1,1,3,3,3,3,2,3,0,4
827,0,0,1,3,3,3,3,2,4,0,2
828,5,0,1,3,3,3,3,2,5,5,1
829,1,1,1,3,3,3,3,2,0,0,2
830,3,0,1,3,3,3,3,2,0,0,2
831,1,1,1,3,3,3,3,2,0,0,4
832,2,0,1,3,3,3,3,2,5,0,2
833,0,0,1,3,3,3,3,2,0,0,3
834,5,0,1,3,3,3,3,2,0,5,3
835,5,0,1,3,3,3,3,2,3,0,4
836,1,1,1,3,3,3,3,2,2,0,4
837,1,0,1,3,3,3,3,2,5,0,1
838,1,1,1,3,3,3,3,2,0,0,3
839,1,0,1,3,3,3,3,2,0,0,3
840,0,1,1,3,3,3,3,2,3,0,3
841,1,1,1,3,3,3,3,2,3,0,3
842,1,1,1,3,3,3,3,2,0,0,5
843,1,0,1,3,3,3,3,2,0,0,4
844,5,0,1,3,3,3,3,2,0,5,2
845,1,0,1,3,3,3,3,2,0,0,1
846,1,1,1,3,3,3,3,2,3,0,3
847,3,0,1,3,3,3,3,2,4,0,3
848,4,1,1,3,3,3,3,2,0,0,1
849,0,1,1,3,3,3,3,2,0,0,4
850,0,0,1,3,3,3,3,2,0,0,3
851,4,0,1,3,3,3,3,2,0,0,3
852,4,1,1,3,3,3,3,2,2,0,3
853,5,1,1,3,3,3,3,2,0,0,2
854,1,1,1,3,3,3,3,2,0,0,4
855,0,1,1,3,3,3,3,2,0,0,2
856,0,0,1,3,3,3,3,2,4,0,1
857,4,0,1,3,3,3,3,2,0,0,1
858,8,0,1,3,3,3,3,2,0,0,1
859,4,1,1,3,3,3,3,2,3,0,3
860,0,0,1,3,3,3,3,2,1,0,1
861,0,0,1,3,3,3,3,2,0,0,2
862,0,1,1,3,3,3,3,2,2,0,1
863,5,0,1,3,3,3,3,2,0,5,2
864,4,0,1,3,3,3,3,2,0,0,4
865,1,0,1,3,3,3,3,2,1,0,4
866,0,0,1,3,3,3,3,2,0,0,1
867,4,0,1,3,3,3,3,2,0,0,3
868,0,0,1,3,3,3,3,2,1,0,3
869,1,1,1,3,3,3,3,2,2,0,4
870,0,0,1,3,3,3,3,2,1,0,1
871,0,1,1,3,3,3,3,2,2,0,2
872,4,0,1,3,3,3,3,2,4,0,1
873,0,0,1,3,3,3,3,2,1,0,1
874,1,0,1,3,3,3,3,2,4,0,2
875,0,0,1,3,3,3,3,2,1,0,2
876,0,0,1,3,3,3,3,2,1,0,3
877,1,1,1,3,3,3,3,2,2,0,3
878,1,0,1,3,3,3,3,2,3,0,1
879,1,0,1,3,3,3,3,2,4,0,2
880,0,0,1,3,3,3,3,2,4,0,3
881,0,0,1,3,3,3,3,2,0,0,4
882,4,0,1,3,3,3,3,2,0,2,3
883,4,1,1,3,3,3,3,2,0,0,4
884,1,0,1,3,3,3,3,2,0,0,3
885,1,0,1,3,3,3,3,2,0,0,2
886,3,0,1,3,3,3,3,2,0,2,1
887,0,0,1,3,3,3,3,2,0,0,3
888,0,0,1,3,3,3,3,2,0,0,3
889,6,0,1,3,3,3,3,2,4,0,3
890,1,0,1,3,3,3,3,2,0,0,2
891,4,0,1,3,3,3,3,2,5,0,1
892,3,1,1,3,3,3,3,2,0,2,5
893,1,0,1,3,3,3,3,2,5,0,1
894,3,0,1,3,3,3,3,2,5,2,1
895,0,0,1,3,3,3,3,2,5,0,3
896,0,0,1,3,3,3,3,2,0,0,2
897,1,0,1,3,3,3,3,2,5,0,0
898,1,0,1,3,3,3,3,2,5,0,2
899,0,0,1,3,3,3,3,2,1,0,1
900,0,0,1,3,3,3,3,2,5,0,2
901,0,0,1,3,3,3,3,2,5,0,0
902,3,0,1,3,3,3,3,2,5,0,1
903,1,0,1,3,3,3,3,2,1,0,1
904,4,0,1,3,3,3,3,2,0,0,1
905,0,0,1,3,3,3,3,2,1,0,1
906,0,0,1,3,3,3,3,2,5,0,1
907,5,0,1,3,3,3,3,2,1,0,2
908,0,0,1,3,3,3,3,2,1,0,0
909,0,0,1,3,3,3,3,2,5,0,0
910,0,0,1,3,3,3,3,2,5,0,4
911,7,0,1,3,3,3,3,2,5,0,0
912,0,0,1,3,3,3,3,2,5,0,1
913,3,0,1,3,3,3,3,2,5,0,1
914,3,0,1,3,3,3,3,2,0,2,4
915,0,0,1,3,3,3,3,2,1,0,2
916,0,1,1,3,3,3,3,2,3,0,4
917,1,0,1,3,3,3,3,2,1,0,2
918,1,1,1,3,3,3,3,2,0,0,5
919,7,0,1,3,3,3,3,2,4,0,1
920,6,1,1,3,3,3,3,2,3,0,2
921,8,0,1,3,3,3,3,2,3,0,1
922,0,0,1,3,3,3,3,2,0,0,2
923,0,0,1,3,3,3,3,2,0,0,0
924,3,0,1,3,3,3,3,2,5,2,4
925,1,0,1,3,3,3,3,2,0,0,1
926,0,0,1,3,3,3,3,2,5,0,2
927,8,1,1,3,3,3,3,2,3,0,2
928,3,0,1,3,3,3,3,2,0,2,2
929,6,0,1,3,3,3,3,2,1,0,2
930,0,0,1,3,3,3,3,2,0,0,2
931,3,0,1,3,3,3,3,2,0,2,4
932,1,0,1,3,3,3,3,2,5,0,1
933,0,0,1,3,3,3,3,2,0,0,0
934,1,0,1,3,3,3,3,2,0,0,2
935,0,1,1,3,3,3,3,2,0,0,3
936,0,0,1,3,3,3,3,2,0,0,3
937,4,0,1,3,3,3,3,2,0,0,3
938,6,1,1,3,3,3,3,2,2,0,0
939,4,0,1,3,3,3,3,2,5,5,2
940,2,0,1,3,3,3,3,2,0,0,4
941,4,1,1,3,3,3,3,2,0,0,1
942,7,1,1,3,3,3,3,2,3,0,2
943,0,0,1,3,3,3,3,2,3,0,4
944,1,1,1,3,3,3,3,2,0,0,0
945,6,0,1,3,3,3,3,2,5,0,4
946,4,0,1,3,3,3,3,2,5,0,1
947,4,0,1,3,3,3,3,2,4,0,4
948,0,0,1,3,3,3,3,2,1,0,1
949,0,0,1,3,3,3,3,2,5,0,1
950,1,0,1,3,3,3,3,2,1,0,3
951,0,0,1,3,3,3,3,2,3,0,4
952,1,0,1,3,3,3,3,2,0,0,4
953,0,0,1,3,3,3,3,2,1,0,2
954,0,0,1,3,3,3,3,2,1,0,3
955,0,0,1,3,3,3,3,2,5,0,2
956,8,0,1,3,3,3,3,2,1,0,1
957,0,1,1,3,3,3,3,2,3,0,2
958,2,0,1,3,3,3,3,2,5,0,1
959,0,0,1,3,3,3,3,2,3,0,3
960,1,0,1,3,3,3,3,2,5,0,1
961,0,0,1,3,3,3,3,2,1,0,2
962,6,0,1,3,3,3,3,2,1,0,1
963,0,0,1,3,3,3,3,2,5,0,1
964,0,0,1,3,3,3,3,2,0,0,1
965,1,0,1,3,3,3,3,2,5,0,2
966,3,0,1,3,3,3,3,2,5,0,0
967,0,0,1,3,3,3,3,2,1,0,4
968,4,0,1,3,3,3,3,2,0,0,2
969,0,0,1,3,3,3,3,2,4,0,2
970,0,0,1,3,3,3,3,2,1,0,3
971,4,0,1,3,3,3,3,2,0,0,2
972,3,0,1,3,3,3,3,2,5,2,3
973,0,0,1,3,3,3,3,2,0,0,1
974,0,0,1,3,3,3,3,2,3,0,5
975,0,0,1,3,3,3,3,2,3,0,4
976,0,0,1,3,3,3,3,2,3,0,4
977,0,1,1,3,3,3,3,2,3,0,4
978,1,0,1,3,3,3,3,2,1,0,2
979,8,1,1,3,3,3,3,2,3,0,5
980,0,0,1,3,3,3,3,2,3,0,4
981,8,1,1,3,3,3,3,2,3,0,4
982,6,0,1,3,3,3,3,2,5,0,5
983,1,1,1,3,3,3,3,2,3,0,5
984,1,0,1,3,3,3,3,2,3,0,5
985,1,1,1,3,3,3,3,2,3,0,4
986,0,1,1,3,3,3,3,2,3,0,4
987,1,1,1,3,3,3,3,2,3,0,4
988,5,0,1,3,3,3,3,2,1,0,3
989,1,0,1,3,3,3,3,2,0,0,4
990,0,1,1,3,3,3,3,2,3,0,4
991,0,0,1,3,3,3,3,2,3,0,4
992,0,0,1,3,3,3,3,2,3,0,5
993,0,0,1,3,3,3,3,2,3,0,5
994,0,1,1,3,3,3,3,2,3,0,3
995,0,0,1,3,3,3,3,2,3,0,4
996,6,1,1,3,3,3,3,2,3,0,4
997,1,0,1,3,3,3,3,2,3,0,2
998,6,1,1,3,3,3,3,2,2,0,1
999,1,0,1,3,3,3,3,2,0,0,1
1000,0,0,1,3,3,3,3,2,1,0,1
1001,0,0,1,3,3,3,3,2,5,0,0
1002,3,0,1,3,3,3,3,2,4,0,1
1003,6,1,1,3,3,3,3,2,2,0,4
1004,1,0,1,3,3,3,3,2,1,0,2
1005,1,0,1,3,3,3,3,2,0,0,1
1006,0,0,1,3,3,3,3,2,1,0,3
1007,0,0,1,3,3,3,3,2,1,0,1
1008,4,0,1,3,3,3,3,2,0,0,1
1009,3,0,1,3,3,3,3,2,5,2,5
1010,1,0,1,3,3,3,3,2,3,0,4
1011,1,1,1,3,3,3,3,2,2,0,3
1012,1,1,1,3,3,3,3,2,3,0,3
1013,6,0,1,3,3,3,3,2,5,0,5
1014,7,0,1,3,3,3,3,2,0,0,1
1015,8,0,1,3,3,3,3,2,1,0,3
1016,6,0,1,3,3,3,3,2,5,0,4
1017,0,0,1,3,3,3,3,2,0,0,1
1018,0,0,1,3,3,3,3,2,0,0,1
1019,6,0,1,3,3,3,3,2,5,0,4
1020,3,0,1,3,3,3,3,2,0,2,4
1021,4,0,1,3,3,3,3,2,0,0,2
1022,8,1,1,3,3,3,3,2,3,0,4
1023,6,0,1,3,3,3,3,2,5,0,4
1024,0,0,1,3,3,3,3,2,0,0,1
1025,0,0,1,3,3,3,3,2,0,0,2
1026,6,1,1,3,3,3,3,2,0,0,3
1027,1,0,1,3,3,3,3,2,4,0,1
1028,3,0,1,3,3,3,3,2,4,0,2
1029,2,1,1,3,3,3,3,2,0,0,2
1030,0,0,1,3,3,3,3,2,0,0,2
1031,0,0,1,3,3,3,3,2,4,0,3
1032,6,0,1,3,3,3,3,2,5,0,1
1033,1,1,1,3,3,3,3,2,3,0,5
1034,0,1,1,3,3,3,3,2,3,0,4
1035,0,0,1,3,3,3,3,2,3,0,2
1036,6,1,1,3,3,3,3,2,3,0,3
1037,6,1,1,3,3,3,3,2,3,0,4
1038,7,0,1,3,3,3,3,2,3,0,4
1039,1,1,1,3,3,3,3,2,0,0,4
1040,6,1,1,3,3,3,3,2,0,0,5
1041,0,1,1,3,3,3,3,2,3,0,2
1042,0,0,1,3,3,3,3,2,1,0,3
1043,0,0,1,3,3,3,3,2,0,0,1
1044,1,1,1,3,3,3,3,2,3,0,2
1045,0,0,1,3,3,3,3,2,4,0,3
1046,0,0,1,3,3,3,3,2,0,0,2
1047,1,1,2,0,1,2,2,2,0,0,5
1048,6,1,1,0,1,2,2,2,2,0,1
1049,0,1,3,0,1,2,2,2,0,0,4
1050,4,0,3,0,1,2,2,2,0,0,2
1051,0,1,2,0,1,2,2,2,0,0,5
1052,1,1,1,0,1,2,2,2,3,0,3
1053,0,1,2,0,1,2,2,2,0,0,3
1054,0,1,2,0,1,2,2,2,2,0,1
1055,1,1,2,0,1,2,2,2,0,0,4
1056,0,1,3,0,1,2,2,2,0,0,3
1057,0,1,2,0,1,2,2,2,2,0,1
1058,1,1,2,0,1,2,2,2,0,0,3
1059,7,1,2,0,1,2,2,2,3,0,4
1060,5,1,3,0,1,2,2,2,0,0,2
1061,1,1,2,0,1,2,2,2,0,5,2
1062,0,0,1,0,1,2,2,2,1,0,3
1063,1,1,1,0,1,2,2,2,0,0,4
1064,1,0,1,0,1,2,2,2,4,0,1
1065,0,0,1,0,1,2,2,2,0,0,1
1066,0,1,2,0,1,2,2,2,0,0,1
1067,1,1,2,0,1,2,2,2,0,0,4
1068,0,1,2,0,1,2,2,2,0,0,3
1069,0,1,1,0,1,2,2,2,2,0,2
1070,7,0,1,0,1,2,2,2,0,0,0
1071,1,1,1,0,1,2,2,2,0,0,0
1072,0,1,2,0,1,2,2,2,0,0,4
1073,1,1,2,0,1,2,2,2,2,0,2
1074,0,1,2,0,1,2,2,2,2,0,0
1075,0,1,1,0,1,2,2,2,0,0,3
1076,0,0,1,0,1,2,2,2,0,0,2
1077,4,0,2,0,1,2,2,2,0,0,2
1078,1,1,1,0,1,2,2,2,3,0,4
1079,1,0,1,0,1,2,2,2,0,0,3
1080,1,0,1,0,1,2,2,2,0,0,3
1081,1,1,2,0,1,2,2,2,0,0,5
1082,0,1,2,0,1,2,2,2,2,0,4
1083,3,1,1,0,1,2,2,2,0,0,2
1084,6,1,1,0,1,2,2,2,0,0,2
1085,0,1,1,0,1,2,2,2,2,0,2
1086,3,0,1,0,1,2,2,2,5,0,2
1087,0,0,1,0,1,2,2,2,5,0,2
1088,4,0,1,0,1,2,2,2,5,0,3
1089,6,0,1,0,1,2,2,2,0,0,1
1090,0,0,1,0,1,2,2,2,5,0,1
1091,0,0,1,0,1,2,2,2,0,0,2
1092,4,0,1,0,1,2,2,2,0,0,3
1093,5,1,1,0,1,2,2,2,0,0,4
1094,4,1,1,0,1,2,2,2,0,0,0
1095,2,0,1,0,1,2,2,2,0,0,4
1096,1,1,1,0,1,2,2,2,0,0,4
1097,4,1,1,0,1,2,2,2,0,0,0
1098,4,1,1,0,1,2,2,2,0,0,0
1099,4,0,1,0,1,2,2,2,0,0,0
1100,2,0,1,0,1,2,2,2,0,0,0
1101,0,1,1,0,1,2,2,2,0,0,2
1102,4,1,1,0,1,2,2,2,0,0,3
1103,5,0,1,0,1,2,2,2,0,0,0
1104,2,0,1,0,1,2,2,2,0,0,1
1105,2,0,1,0,1,2,2,2,0,0,2
1106,4,0,1,0,1,2,2,2,0,0,0
1107,0,1,1,0,1,2,2,2,2,0,0
1108,1,1,1,0,1,2,2,2,2,0,2
1109,0,1,1,0,1,2,2,2,0,0,4
1110,1,1,1,0,1,2,2,2,2,0,1
1111,2,1,1,0,1,2,2,2,0,0,5
1112,6,1,1,0,1,2,2,2,4,0,0
1113,0,0,1,0,1,2,2,2,0,0,1
1114,8,1,1,0,1,2,2,2,2,0,1
1115,4,0,1,0,1,2,2,2,0,0,0
1116,6,1,1,0,1,2,2,2,2,0,4
1117,2,0,1,0,1,2,2,2,0,0,0
1118,3,1,1,0,1,2,2,2,0,0,4
1119,3,1,1,0,1,2,2,2,0,0,0
1120,1,1,1,0,1,2,2,2,2,0,5
1121,1,1,1,0,1,2,2,2,0,0,3
1122,0,1,1,0,1,2,2,2,2,0,4
1123,0,0,1,0,1,2,2,2,1,0,1
1124,4,1,1,0,1,2,2,2,0,0,3
1125,0,0,1,0,1,2,2,2,0,0,0
1126,1,1,1,0,1,2,2,2,2,0,2
1127,4,1,1,0,1,2,2,2,0,0,3
1128,4,1,1,0,1,2,2,2,0,0,0
1129,4,1,1,0,1,2,2,2,0,0,0
1130,4,1,1,0,1,2,2,2,0,0,0
1131,4,1,1,0,1,2,2,2,0,0,0
1132,4,1,1,0,1,2,2,2,0,0,2
1133,0,0,1,0,1,2,2,2,4,0,1
1134,0,1,1,0,1,2,2,2,0,0,1
1135,0,1,2,2,3,3,3,2,0,0,1
1136,0,1,1,2,3,3,3,2,3,0,2
1137,1,1,1,2,3,3,3,2,3,0,4
1138,0,1,2,2,3,3,3,2,3,0,3
1139,3,1,3,2,3,3,3,2,0,0,3
1140,1,1,2,2,3,3,3,2,3,0,3
1141,4,1,1,2,3,3,3,2,3,0,3
1142,0,0,1,2,3,3,3,2,0,0,4
1143,4,1,2,2,3,3,3,2,3,0,4
1144,2,1,2,2,3,3,3,2,3,0,3
